##FastQC	0.11.5
>>Basic Statistics	pass
#Measure	Value
Filename	s1A_S2_concat.fastq.trim
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	2920682
Sequences flagged as poor quality	0
Sequence length	20-95
%GC	46
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	36.80073763593572	37.0	37.0	37.0	37.0	37.0
2	36.51117581441595	37.0	37.0	37.0	37.0	37.0
3	36.73536454841712	37.0	37.0	37.0	37.0	37.0
4	36.731705813916065	37.0	37.0	37.0	37.0	37.0
5	36.69420224454425	37.0	37.0	37.0	37.0	37.0
6	36.68889115624364	37.0	37.0	37.0	37.0	37.0
7	36.67397683143869	37.0	37.0	37.0	37.0	37.0
8	36.672850382205255	37.0	37.0	37.0	37.0	37.0
9	36.67152124058696	37.0	37.0	37.0	37.0	37.0
10-11	36.65867458353905	37.0	37.0	37.0	37.0	37.0
12-13	36.6512444696136	37.0	37.0	37.0	37.0	37.0
14-15	36.63517390801189	37.0	37.0	37.0	37.0	37.0
16-17	36.63126694381654	37.0	37.0	37.0	37.0	37.0
18-19	36.62035442406945	37.0	37.0	37.0	37.0	37.0
20-21	36.624590024542705	37.0	37.0	37.0	37.0	37.0
22-23	36.61570643688272	37.0	37.0	37.0	37.0	37.0
24-25	36.61320598573742	37.0	37.0	37.0	37.0	37.0
26-27	36.60506066256861	37.0	37.0	37.0	37.0	37.0
28-29	36.59978162918117	37.0	37.0	37.0	37.0	37.0
30-31	36.59576915055986	37.0	37.0	37.0	37.0	37.0
32-33	36.585784826297186	37.0	37.0	37.0	37.0	37.0
34-35	36.58092573239759	37.0	37.0	37.0	37.0	37.0
36-37	36.5763085517945	37.0	37.0	37.0	37.0	37.0
38-39	36.57021127693602	37.0	37.0	37.0	37.0	37.0
40-41	36.56388324490833	37.0	37.0	37.0	37.0	37.0
42-43	36.56572456014494	37.0	37.0	37.0	37.0	37.0
44-45	36.55864491091551	37.0	37.0	37.0	37.0	37.0
46-47	36.55134407323838	37.0	37.0	37.0	37.0	37.0
48-49	36.545819773500526	37.0	37.0	37.0	37.0	37.0
50-51	36.53181208248313	37.0	37.0	37.0	37.0	37.0
52-53	36.527721803305184	37.0	37.0	37.0	37.0	37.0
54-55	36.523274725823065	37.0	37.0	37.0	37.0	37.0
56-57	36.51223433299007	37.0	37.0	37.0	37.0	37.0
58-59	36.51564827882761	37.0	37.0	37.0	37.0	37.0
60-61	36.505053809734825	37.0	37.0	37.0	37.0	37.0
62-63	36.48321132964878	37.0	37.0	37.0	37.0	37.0
64-65	36.488207645563236	37.0	37.0	37.0	37.0	37.0
66-67	36.48444993073694	37.0	37.0	37.0	37.0	37.0
68-69	36.481003188981816	37.0	37.0	37.0	37.0	37.0
70-71	36.4671198748851	37.0	37.0	37.0	37.0	37.0
72-73	36.4680420709349	37.0	37.0	37.0	37.0	37.0
74-75	36.45975137960143	37.0	37.0	37.0	37.0	37.0
76-77	36.43429374691892	37.0	37.0	37.0	37.0	37.0
78-79	36.43078403316554	37.0	37.0	37.0	37.0	37.0
80-81	36.414564996556464	37.0	37.0	37.0	37.0	37.0
82-83	36.40950045299007	37.0	37.0	37.0	37.0	37.0
84-85	36.39554098601155	37.0	37.0	37.0	37.0	37.0
86-87	36.36907027982244	37.0	37.0	37.0	37.0	37.0
88-89	36.35702504536658	37.0	37.0	37.0	37.0	37.0
90-91	36.33474393935846	37.0	37.0	37.0	37.0	37.0
92-93	36.31370970512765	37.0	37.0	37.0	37.0	37.0
94-95	36.23953242485983	37.0	37.0	37.0	37.0	37.0
>>END_MODULE
>>Per tile sequence quality	fail
#Tile	Base	Mean
1101	1	-0.3326057093286252
1101	2	-0.23123384373543843
1101	3	-0.15344442436934713
1101	4	-0.13084418995373426
1101	5	-0.28697793353531154
1101	6	-0.39539688438398457
1101	7	-0.37447009781391216
1101	8	-0.3888659953144682
1101	9	-0.11156596004870778
1101	10-11	-0.3097161242311586
1101	12-13	-0.3173490196769606
1101	14-15	-0.31194722275980524
1101	16-17	-0.35055282087353135
1101	18-19	-0.3610036147898583
1101	20-21	-0.3389548929675712
1101	22-23	-0.4084169446172865
1101	24-25	-0.19637002940481096
1101	26-27	-0.414600413107614
1101	28-29	-0.19223493185938167
1101	30-31	-0.31676348136126364
1101	32-33	-0.28986540605230715
1101	34-35	-0.23677763536742447
1101	36-37	-0.27952520849966334
1101	38-39	-0.3964515946711842
1101	40-41	-0.4584633631263415
1101	42-43	-0.3308095336389556
1101	44-45	-0.29627667733129925
1101	46-47	-0.42531993961161163
1101	48-49	-0.32026364879234137
1101	50-51	-0.47651671292255315
1101	52-53	-0.4731463939729821
1101	54-55	-0.45206625313538495
1101	56-57	-0.3924125976155537
1101	58-59	-0.24132963164423415
1101	60-61	-0.25723087668429656
1101	62-63	-0.24557226505894647
1101	64-65	-0.09795552553821807
1101	66-67	-0.1851071397178714
1101	68-69	-0.08940632658823233
1101	70-71	-0.1188478597019369
1101	72-73	-0.25039650245673784
1101	74-75	-0.23079228429400445
1101	76-77	-0.36958077619700447
1101	78-79	-0.43043296874684245
1101	80-81	-0.2758997074916394
1101	82-83	-0.23644241980628777
1101	84-85	-0.12105147506203906
1101	86-87	-0.3977389680274186
1101	88-89	-0.1817253963935883
1101	90-91	-0.20861673202496434
1101	92-93	-0.08126087504514601
1101	94-95	0.608378528239065
1102	1	-0.10752087836218038
1102	2	-0.26571082417195413
1102	3	-0.3278233779113009
1102	4	-0.3290093275684143
1102	5	-0.2474990679662099
1102	6	-0.4225176585450967
1102	7	-0.23455974634141086
1102	8	-0.28755478087015973
1102	9	-0.21451933443604077
1102	10-11	-0.4035161326095249
1102	12-13	-0.20481498256078368
1102	14-15	-0.15450513822208478
1102	16-17	-0.26302820942029825
1102	18-19	-0.13872553678726263
1102	20-21	-0.3020175040868267
1102	22-23	-0.15832842915121148
1102	24-25	-0.371787670230205
1102	26-27	-0.2502231047663841
1102	28-29	-0.37087922635474513
1102	30-31	-0.0900338521319739
1102	32-33	-0.08455632472146135
1102	34-35	-0.22883253341396426
1102	36-37	-0.24734415930829812
1102	38-39	-0.3411008934214905
1102	40-41	-0.22482476081567881
1102	42-43	-0.3082833542651713
1102	44-45	-0.07593758661252537
1102	46-47	-0.13223439545489413
1102	48-49	-0.354149335408664
1102	50-51	-0.3499746658388645
1102	52-53	-0.34613673929154487
1102	54-55	-0.39261799455596247
1102	56-57	-0.17883981574802732
1102	58-59	-0.27182111697864997
1102	60-61	-0.15304475439779708
1102	62-63	-0.04101776878623298
1102	64-65	0.0020796471943782535
1102	66-67	0.003644334151573503
1102	68-69	-0.05783039926160427
1102	70-71	-0.13088156330253753
1102	72-73	-0.01513573087522957
1102	74-75	-0.09155210128282221
1102	76-77	-0.17964037774961383
1102	78-79	-0.310310187261301
1102	80-81	-0.17306811833204705
1102	82-83	-0.3400115215788517
1102	84-85	-0.37510861063389456
1102	86-87	-0.23498636646284865
1102	88-89	-0.4251846721435868
1102	90-91	-0.5104539696423629
1102	92-93	0.025423325649946094
1102	94-95	0.8152750799632003
1103	1	-0.3132031430675539
1103	2	-0.2862018292460178
1103	3	-0.21555508481168317
1103	4	-0.2541216573652818
1103	5	-0.45128496651916095
1103	6	-0.5061593649329481
1103	7	-0.41421908380916506
1103	8	-0.41400310916360183
1103	9	-0.29901525981146904
