##FastQC	0.11.5
>>Basic Statistics	pass
#Measure	Value
Filename	s1C_S4_concat.fastq
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	5850174
Sequences flagged as poor quality	0
Sequence length	101
%GC	47
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	36.34334876193426	37.0	37.0	37.0	37.0	37.0
2	36.46703961283887	37.0	37.0	37.0	37.0	37.0
3	36.51272560440083	37.0	37.0	37.0	37.0	37.0
4	36.55164085717792	37.0	37.0	37.0	37.0	37.0
5	36.61644747660497	37.0	37.0	37.0	37.0	37.0
6	36.64403451931515	37.0	37.0	37.0	37.0	37.0
7	36.6413057115908	37.0	37.0	37.0	37.0	37.0
8	36.68588489846627	37.0	37.0	37.0	37.0	37.0
9	36.69337082965396	37.0	37.0	37.0	37.0	37.0
10-11	36.61930551125488	37.0	37.0	37.0	37.0	37.0
12-13	36.590311159975755	37.0	37.0	37.0	37.0	37.0
14-15	36.52212156424749	37.0	37.0	37.0	37.0	37.0
16-17	36.45448904596684	37.0	37.0	37.0	37.0	37.0
18-19	36.45299815014049	37.0	37.0	37.0	37.0	37.0
20-21	36.484601825518354	37.0	37.0	37.0	37.0	37.0
22-23	36.44956808122288	37.0	37.0	37.0	37.0	37.0
24-25	36.434914414511425	37.0	37.0	37.0	37.0	37.0
26-27	36.396177703432414	37.0	37.0	37.0	37.0	37.0
28-29	36.36873475900033	37.0	37.0	37.0	37.0	37.0
30-31	36.29091741544781	37.0	37.0	37.0	37.0	37.0
32-33	36.24143367359672	37.0	37.0	37.0	37.0	37.0
34-35	36.18770997238715	37.0	37.0	37.0	37.0	37.0
36-37	36.16569370415307	37.0	37.0	37.0	37.0	37.0
38-39	36.17290545546167	37.0	37.0	37.0	37.0	37.0
40-41	36.18629984338927	37.0	37.0	37.0	37.0	37.0
42-43	36.1192755976147	37.0	37.0	37.0	37.0	37.0
44-45	36.087784739394074	37.0	37.0	37.0	37.0	37.0
46-47	36.088454035726116	37.0	37.0	37.0	37.0	37.0
48-49	36.04097997768955	37.0	37.0	37.0	37.0	37.0
50-51	35.9805225451414	37.0	37.0	37.0	37.0	37.0
52-53	35.97315968721614	37.0	37.0	37.0	37.0	37.0
54-55	36.001477391954495	37.0	37.0	37.0	37.0	37.0
56-57	35.98011759992096	37.0	37.0	37.0	37.0	37.0
58-59	35.94033921042349	37.0	37.0	37.0	37.0	37.0
60-61	35.92672388889629	37.0	37.0	37.0	37.0	37.0
62-63	35.865557503075976	37.0	37.0	37.0	37.0	37.0
64-65	35.86744351535527	37.0	37.0	37.0	37.0	37.0
66-67	35.850595042130365	37.0	37.0	37.0	37.0	37.0
68-69	35.85658811173822	37.0	37.0	37.0	37.0	37.0
70-71	35.81517036929158	37.0	37.0	37.0	37.0	37.0
72-73	35.809888816982195	37.0	37.0	37.0	37.0	37.0
74-75	35.74807749307969	37.0	37.0	37.0	37.0	37.0
76-77	35.7035327496242	37.0	37.0	37.0	37.0	37.0
78-79	35.67806684040509	37.0	37.0	37.0	37.0	37.0
80-81	35.69487856258634	37.0	37.0	37.0	37.0	37.0
82-83	35.701095557157785	37.0	37.0	37.0	37.0	37.0
84-85	35.66082991719563	37.0	37.0	37.0	37.0	37.0
86-87	35.63816529217763	37.0	37.0	37.0	37.0	37.0
88-89	35.553587295010374	37.0	37.0	37.0	37.0	37.0
90-91	35.52276111787444	37.0	37.0	37.0	37.0	37.0
92-93	35.49842055979873	37.0	37.0	37.0	37.0	37.0
94-95	35.51610003394771	37.0	37.0	37.0	37.0	37.0
96-97	35.473651211058	37.0	37.0	37.0	37.0	37.0
98-99	35.46200010461227	37.0	37.0	37.0	37.0	37.0
100-101	35.43280199870978	37.0	37.0	37.0	37.0	37.0
>>END_MODULE
>>Per tile sequence quality	pass
#Tile	Base	Mean
1101	1	-0.1594088362039372
1101	2	0.06103073806351489
1101	3	-0.2004905436855111
1101	4	-0.20150632047708683
1101	5	-0.20301421084845828
1101	6	-0.6030025108859647
1101	7	-0.2730875466427847
1101	8	-0.09667929359700622
1101	9	0.11720536993314568
1101	10-11	-0.12468338363835585
1101	12-13	-0.4292776836063865
1101	14-15	-0.6546798167202397
1101	16-17	-0.3414204323404135
1101	18-19	-0.11373897486033968
1101	20-21	-0.5491067396738885
1101	22-23	-0.01790065475180569
1101	24-25	-0.4341189499853826
1101	26-27	-0.2892936865121314
1101	28-29	-0.31070905647045777
1101	30-31	-0.21539529734987894
1101	32-33	-0.23191900093682705
1101	34-35	-0.44194081560351606
1101	36-37	-0.132804870992544
1101	38-39	-0.46948631638741745
1101	40-41	-0.2570605789105329
1101	42-43	0.02867548184361368
1101	44-45	-0.671310689873728
1101	46-47	-0.5730321879114726
1101	48-49	-0.4580551342321897
1101	50-51	-0.10295460185921712
1101	52-53	-0.6029336702004002
1101	54-55	-0.566967238636849
1101	56-57	-0.42046852156060766
1101	58-59	-0.6729555455379099
1101	60-61	-0.7670290366317403
1101	62-63	-0.4057853276158099
1101	64-65	-0.6127067149246059
1101	66-67	-1.0379567844021267
1101	68-69	-0.5213434767919267
1101	70-71	-0.3208758508788563
1101	72-73	-0.40567754756606433
1101	74-75	-0.2540801852229748
1101	76-77	-0.14109688714133028
1101	78-79	-0.09555629791024955
1101	80-81	-0.2481888728113404
1101	82-83	-0.20162423415410302
1101	84-85	-0.44401072212305337
1101	86-87	-0.46848701575532914
1101	88-89	-0.4072346215106677
1101	90-91	-0.38791271852886666
1101	92-93	-0.0721727436052717
1101	94-95	-0.3534201954190408
1101	96-97	-0.2572703853624674
1101	98-99	-0.6585980015157986
1101	100-101	-0.2680982308691
1102	1	-0.07137443052247505
1102	2	0.0019836848988106226
1102	3	-0.5392224000644319
1102	4	-0.34805301996496496
1102	5	-0.24330507466873286
1102	6	-0.05319066695646768
1102	7	-0.0113723555158316
1102	8	-0.09336887852188624
1102	9	-0.04805507768024597
1102	10-11	-0.12249341674251468
1102	12-13	-0.03676714403702874
1102	14-15	-0.22947256210122902
1102	16-17	-0.563226730617302
1102	18-19	-0.4072963978295263
1102	20-21	-0.13039299154837636
1102	22-23	-0.11505426367012461
1102	24-25	-0.3304831522319347
1102	26-27	-0.3935491260616857
1102	28-29	-0.12612936600842062
1102	30-31	-0.146363240082529
1102	32-33	-0.3008718345955401
1102	34-35	-0.43076462795674075
1102	36-37	-0.35271546149137123
1102	38-39	-0.7128895362612298
1102	40-41	-0.25633058994525015
1102	42-43	-0.2035515503834162
1102	44-45	-0.2768167306738931
1102	46-47	-0.35054117130280815
1102	48-49	-0.3700999521593715
1102	50-51	0.0496809978352033
1102	52-53	-0.37882988727308486
1102	54-55	-0.10331389851292272
1102	56-57	-0.18832637177139588
1102	58-59	-0.1620340052046032
1102	60-61	-0.37034793995064064
1102	62-63	-0.3794576248175261
1102	64-65	-0.3265001110709349
1102	66-67	-0.19001235410475914
1102	68-69	-0.3582814843181694
1102	70-71	-6.851483352079413E-4
1102	72-73	-0.01580402239842016
1102	74-75	-0.19955453657968292
1102	76-77	-0.014262719130684332
1102	78-79	-0.01226116167393343
1102	80-81	0.0014928180468203323
1102	82-83	0.007944846003212547
1102	84-85	-0.0955032383214558
1102	86-87	-0.29509200118384626
1102	88-89	-0.27492836567500234
1102	90-91	-0.34384741564004173
1102	92-93	-0.07461169898540021
1102	94-95	-0.1768053070394373
1102	96-97	0.018204248935695944
1102	98-99	-0.3580915363034549
1102	100-101	-0.04231660508747126
1103	1	-0.3058779063757058
1103	2	-0.6376356574521864
1103	3	-0.27015820234463206
1103	4	-0.17148704393461145
1103	5	-0.374293021832365
1103	6	-0.14283735703165235
1103	7	-0.46906840185675946
1103	8	-0.08663028592362565
1103	9	-0.17767875599165706
