##FastQC	0.11.5
>>Basic Statistics	pass
#Measure	Value
Filename	1-1_S223_concat.fastq.trim
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	2280791
Sequences flagged as poor quality	0
Sequence length	20-95
%GC	44
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	36.70237430786074	37.0	37.0	37.0	37.0	37.0
2	36.48679822044194	37.0	37.0	37.0	37.0	37.0
3	36.660492346734095	37.0	37.0	37.0	37.0	37.0
4	36.67795909401607	37.0	37.0	37.0	37.0	37.0
5	36.63921990221814	37.0	37.0	37.0	37.0	37.0
6	36.627985203379005	37.0	37.0	37.0	37.0	37.0
7	36.61720473291941	37.0	37.0	37.0	37.0	37.0
8	36.61369805475381	37.0	37.0	37.0	37.0	37.0
9	36.607914096469166	37.0	37.0	37.0	37.0	37.0
10-11	36.608634460588455	37.0	37.0	37.0	37.0	37.0
12-13	36.608312203967834	37.0	37.0	37.0	37.0	37.0
14-15	36.601473786944965	37.0	37.0	37.0	37.0	37.0
16-17	36.59791844145299	37.0	37.0	37.0	37.0	37.0
18-19	36.58804072797551	37.0	37.0	37.0	37.0	37.0
20-21	36.59665302644636	37.0	37.0	37.0	37.0	37.0
22-23	36.588157934953266	37.0	37.0	37.0	37.0	37.0
24-25	36.594286127503295	37.0	37.0	37.0	37.0	37.0
26-27	36.59607177312556	37.0	37.0	37.0	37.0	37.0
28-29	36.59185906515172	37.0	37.0	37.0	37.0	37.0
30-31	36.590914975292264	37.0	37.0	37.0	37.0	37.0
32-33	36.584678177780106	37.0	37.0	37.0	37.0	37.0
34-35	36.578987195792614	37.0	37.0	37.0	37.0	37.0
36-37	36.57433828892057	37.0	37.0	37.0	37.0	37.0
38-39	36.56317406276008	37.0	37.0	37.0	37.0	37.0
40-41	36.55036766629742	37.0	37.0	37.0	37.0	37.0
42-43	36.53864719090315	37.0	37.0	37.0	37.0	37.0
44-45	36.53043905219376	37.0	37.0	37.0	37.0	37.0
46-47	36.52041437119389	37.0	37.0	37.0	37.0	37.0
48-49	36.50865812211508	37.0	37.0	37.0	37.0	37.0
50-51	36.50141044309124	37.0	37.0	37.0	37.0	37.0
52-53	36.48517253119222	37.0	37.0	37.0	37.0	37.0
54-55	36.476741088760434	37.0	37.0	37.0	37.0	37.0
56-57	36.46474596470216	37.0	37.0	37.0	37.0	37.0
58-59	36.454116752274324	37.0	37.0	37.0	37.0	37.0
60-61	36.438195979905906	37.0	37.0	37.0	37.0	37.0
62-63	36.433075536372044	37.0	37.0	37.0	37.0	37.0
64-65	36.43237348934983	37.0	37.0	37.0	37.0	37.0
66-67	36.42432951144053	37.0	37.0	37.0	37.0	37.0
68-69	36.42980812699781	37.0	37.0	37.0	37.0	37.0
70-71	36.431262639866546	37.0	37.0	37.0	37.0	37.0
72-73	36.43157320180821	37.0	37.0	37.0	37.0	37.0
74-75	36.409938002238974	37.0	37.0	37.0	37.0	37.0
76-77	36.38695130196278	37.0	37.0	37.0	37.0	37.0
78-79	36.35228689382987	37.0	37.0	37.0	37.0	37.0
80-81	36.3187227163299	37.0	37.0	37.0	37.0	37.0
82-83	36.282390345177134	37.0	37.0	37.0	37.0	37.0
84-85	36.2697695663596	37.0	37.0	37.0	37.0	37.0
86-87	36.23324069985959	37.0	37.0	37.0	37.0	37.0
88-89	36.21101158322084	37.0	37.0	37.0	37.0	37.0
90-91	36.181419995288515	37.0	37.0	37.0	37.0	37.0
92-93	36.13963744940403	37.0	37.0	37.0	37.0	37.0
94-95	36.05380233300771	37.0	37.0	37.0	37.0	37.0
>>END_MODULE
>>Per tile sequence quality	fail
#Tile	Base	Mean
1101	1	-0.3588605227572188
1101	2	-0.2698403930450439
1101	3	-0.24419668325560195
1101	4	-0.20143020447731885
1101	5	-0.42739623365257273
1101	6	-0.2141432946599835
1101	7	-0.31965707462696
1101	8	-0.29139111682956553
1101	9	-0.3227390418857965
1101	10-11	-0.2322625882518139
1101	12-13	-0.3093134228691454
1101	14-15	-0.3662358389813889
1101	16-17	-0.48937721428166014
1101	18-19	-0.6009841062930263
1101	20-21	-0.5057572228091445
1101	22-23	-0.136774446619377
1101	24-25	-0.1638708453060289
1101	26-27	-0.06693205840299044
1101	28-29	-0.3077742347166037
1101	30-31	-0.1309154298341042
1101	32-33	-0.2520441881843496
1101	34-35	-0.33226599726730655
1101	36-37	-0.39165492702453264
1101	38-39	-0.17860928173539037
1101	40-41	-0.2707720884028504
1101	42-43	-0.38860632083291335
1101	44-45	-0.31869151138685226
1101	46-47	-0.291178501432654
1101	48-49	-0.30601659911174295
1101	50-51	-0.32910630412909114
1101	52-53	-0.2354687150624244
1101	54-55	-0.11403859999828114
1101	56-57	-0.17848500090632058
1101	58-59	-0.13271485734651378
1101	60-61	-0.03804392622603103
1101	62-63	0.014439706860315482
1101	64-65	-0.02671860381535396
1101	66-67	0.034672249852683024
1101	68-69	-0.09993219707974532
1101	70-71	-0.08357479069627516
1101	72-73	-0.2386517960378285
1101	74-75	-0.30116697401437165
1101	76-77	-0.38202205307346304
1101	78-79	-0.21985929490134026
1101	80-81	-0.17654832572440426
1101	82-83	-0.26930824000744735
1101	84-85	-0.3213655638150783
1101	86-87	-0.07948807695871096
1101	88-89	-0.17700544018271103
1101	90-91	-0.41107080857551637
1101	92-93	0.1529979501474159
1101	94-95	-0.19888670430994893
1102	1	-0.33784830179545366
1102	2	-0.12888032332186583
1102	3	-0.4124708759787765
1102	4	-0.42155924174358006
1102	5	-0.33805459893353884
1102	6	-0.40677472689601046
1102	7	-0.2730632244506168
1102	8	-0.2115305631725377
1102	9	-0.1194727088976677
1102	10-11	-0.23818517647755755
1102	12-13	-0.1652906146413855
1102	14-15	-0.4193927002389799
1102	16-17	-0.27272904283887556
1102	18-19	-0.1305714657925492
1102	20-21	-0.14447972279529608
1102	22-23	-0.20269814901592298
1102	24-25	-0.22270691418756883
1102	26-27	-0.16326932932796723
1102	28-29	-0.05721410035469887
1102	30-31	-0.1947747655381704
1102	32-33	-0.3020276451249728
1102	34-35	-0.3092124255171811
1102	36-37	-0.5227126633459775
1102	38-39	-0.37669629166894225
1102	40-41	-0.15055395498313828
1102	42-43	-0.028306647195506685
1102	44-45	-0.13519932924560152
1102	46-47	-0.11081029023098665
1102	48-49	-0.07018352528842087
1102	50-51	-0.061387876938439945
1102	52-53	-0.2830431813088907
1102	54-55	-0.28953432556901504
1102	56-57	-0.21746563242520267
1102	58-59	-0.35267750436293
1102	60-61	-0.4838014571722411
1102	62-63	-0.5235510651687321
1102	64-65	-0.21237991974003023
1102	66-67	-0.47762959696979834
1102	68-69	-0.5343073320393685
1102	70-71	-0.03183626338664425
1102	72-73	-0.3212610829346545
1102	74-75	-0.06995745624903549
1102	76-77	-0.3935559294516153
1102	78-79	-0.37959304870622645
1102	80-81	-0.34331323104112244
1102	82-83	-0.42920170740978847
1102	84-85	-0.35373189968015595
1102	86-87	-0.6666667991957169
1102	88-89	-0.35611529922930174
1102	90-91	-0.5595862256478981
1102	92-93	0.060709115127188795
1102	94-95	-0.9175098287583126
1103	1	-0.15597186710429156
1103	2	-0.2366974819454697
1103	3	-0.12528386952195802
1103	4	-0.16198992236672183
1103	5	0.06500079852067131
1103	6	-0.04787672048065872
1103	7	-0.019159168303076513
1103	8	0.057884177065908204
1103	9	0.10814422432157755
1103	10-11	0.08053770809505778
