##FastQC	0.11.5
>>Basic Statistics	pass
#Measure	Value
Filename	s3C_S10_concat.fastq.trim
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	1933895
Sequences flagged as poor quality	0
Sequence length	20-95
%GC	47
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	36.78198816378345	37.0	37.0	37.0	37.0	37.0
2	36.471671419596206	37.0	37.0	37.0	37.0	37.0
3	36.70733157694704	37.0	37.0	37.0	37.0	37.0
4	36.69921324580704	37.0	37.0	37.0	37.0	37.0
5	36.66251114977804	37.0	37.0	37.0	37.0	37.0
6	36.65782837227461	37.0	37.0	37.0	37.0	37.0
7	36.64254315772056	37.0	37.0	37.0	37.0	37.0
8	36.639496456632855	37.0	37.0	37.0	37.0	37.0
9	36.64688362087911	37.0	37.0	37.0	37.0	37.0
10-11	36.634761970013884	37.0	37.0	37.0	37.0	37.0
12-13	36.629254949208715	37.0	37.0	37.0	37.0	37.0
14-15	36.61192463913501	37.0	37.0	37.0	37.0	37.0
16-17	36.6095170627154	37.0	37.0	37.0	37.0	37.0
18-19	36.60479705464878	37.0	37.0	37.0	37.0	37.0
20-21	36.60971212226345	37.0	37.0	37.0	37.0	37.0
22-23	36.60362486174756	37.0	37.0	37.0	37.0	37.0
24-25	36.599283254151494	37.0	37.0	37.0	37.0	37.0
26-27	36.595027737412146	37.0	37.0	37.0	37.0	37.0
28-29	36.58869730858334	37.0	37.0	37.0	37.0	37.0
30-31	36.589772304597965	37.0	37.0	37.0	37.0	37.0
32-33	36.577814109051346	37.0	37.0	37.0	37.0	37.0
34-35	36.57111927938746	37.0	37.0	37.0	37.0	37.0
36-37	36.56833283095488	37.0	37.0	37.0	37.0	37.0
38-39	36.55887891597422	37.0	37.0	37.0	37.0	37.0
40-41	36.557249168347056	37.0	37.0	37.0	37.0	37.0
42-43	36.56395692142547	37.0	37.0	37.0	37.0	37.0
44-45	36.552755111641424	37.0	37.0	37.0	37.0	37.0
46-47	36.54557703476107	37.0	37.0	37.0	37.0	37.0
48-49	36.54181493547802	37.0	37.0	37.0	37.0	37.0
50-51	36.53071005636562	37.0	37.0	37.0	37.0	37.0
52-53	36.52200133618997	37.0	37.0	37.0	37.0	37.0
54-55	36.51900865203683	37.0	37.0	37.0	37.0	37.0
56-57	36.510549921051165	37.0	37.0	37.0	37.0	37.0
58-59	36.51020432118606	37.0	37.0	37.0	37.0	37.0
60-61	36.50296080759857	37.0	37.0	37.0	37.0	37.0
62-63	36.4889413438686	37.0	37.0	37.0	37.0	37.0
64-65	36.4870231007927	37.0	37.0	37.0	37.0	37.0
66-67	36.48218490585083	37.0	37.0	37.0	37.0	37.0
68-69	36.4810790501767	37.0	37.0	37.0	37.0	37.0
70-71	36.47099198310483	37.0	37.0	37.0	37.0	37.0
72-73	36.47176589289734	37.0	37.0	37.0	37.0	37.0
74-75	36.458274040035704	37.0	37.0	37.0	37.0	37.0
76-77	36.44261151066944	37.0	37.0	37.0	37.0	37.0
78-79	36.42318425375929	37.0	37.0	37.0	37.0	37.0
80-81	36.41580718022317	37.0	37.0	37.0	37.0	37.0
82-83	36.413647296830554	37.0	37.0	37.0	37.0	37.0
84-85	36.40263789706775	37.0	37.0	37.0	37.0	37.0
86-87	36.37757008260846	37.0	37.0	37.0	37.0	37.0
88-89	36.367269622770685	37.0	37.0	37.0	37.0	37.0
90-91	36.343842985188644	37.0	37.0	37.0	37.0	37.0
92-93	36.316002960279434	37.0	37.0	37.0	37.0	37.0
94-95	36.14553332043451	37.0	37.0	37.0	37.0	37.0
>>END_MODULE
>>Per tile sequence quality	fail
#Tile	Base	Mean
1101	1	-0.19580820913780173
1101	2	-0.1445276262914561
1101	3	-0.2539672487859974
1101	4	-0.3900762894997456
1101	5	-0.1057924548377045
1101	6	-0.2761777606185092
1101	7	-0.21734435614589387
1101	8	-0.2493531365770778
1101	9	-0.22889343341731916
1101	10-11	-0.2889143420496154
1101	12-13	-0.3364973352811944
1101	14-15	-0.36496576431016337
1101	16-17	-0.27964323311358186
1101	18-19	-0.3789673901894517
1101	20-21	-0.4068260002696107
1101	22-23	-0.14017874705428568
1101	24-25	-0.24371046986524902
1101	26-27	-0.19350423312074838
1101	28-29	-0.2134121016826498
1101	30-31	-0.25891641546613187
1101	32-33	-0.21367460638874292
1101	34-35	-0.20448335376811144
1101	36-37	-0.24721409956254092
1101	38-39	-0.2314490938234357
1101	40-41	-0.2165480828320625
1101	42-43	-0.3599774696417839
1101	44-45	-0.4139116095865347
1101	46-47	-0.26068632046401774
1101	48-49	-0.4057357508627675
1101	50-51	-0.5586346600505436
1101	52-53	-0.4400165560798257
1101	54-55	-0.5633291685788251
1101	56-57	-0.484492941068666
1101	58-59	-0.44061481288290594
1101	60-61	-0.3921337016736004
1101	62-63	-0.12089541083048516
1101	64-65	-0.10583256167821276
1101	66-67	-0.13255255469533012
1101	68-69	-0.1219590664586292
1101	70-71	-0.06877771128912258
1101	72-73	-0.372606337606193
1101	74-75	-0.363371144605388
1101	76-77	-0.3305320943017733
1101	78-79	-0.28807729784575997
1101	80-81	-0.10409884419254212
1101	82-83	-0.313945325206511
1101	84-85	-0.18556978926603307
1101	86-87	-0.34181988765862314
1101	88-89	-0.38060682804917434
1101	90-91	-0.7677324267281946
1101	92-93	-0.07073137153066966
1101	94-95	0.7450567627167928
1102	1	-0.11971687309718249
1102	2	-0.21344782482596258
1102	3	-0.32351787699137446
1102	4	-0.4117117206640728
1102	5	-0.25681086567194455
1102	6	-0.5230901169129538
1102	7	-0.3587029575071625
1102	8	-0.32981680743177577
1102	9	-0.3139887287088001
1102	10-11	-0.29158985506811064
1102	12-13	-0.22754739470173035
1102	14-15	-0.23108080501481965
1102	16-17	-0.1832446897111666
1102	18-19	-0.32262146732811203
1102	20-21	-0.23404279106583914
1102	22-23	-0.3031453288520325
1102	24-25	-0.37353951662848317
1102	26-27	-0.20490453083652937
1102	28-29	-0.34616941347692887
1102	30-31	-0.1181589656464368
1102	32-33	-0.26666328393334027
1102	34-35	-0.4133744781532869
1102	36-37	-0.24360804615648135
1102	38-39	-0.28491327563308033
1102	40-41	-0.31374490117532616
1102	42-43	-0.25443488064833275
1102	44-45	-0.24888134013211527
1102	46-47	-0.15994147930432234
1102	48-49	-0.35518383487268324
1102	50-51	-0.6722771621296104
1102	52-53	-0.2913053952328184
1102	54-55	-0.4594673088061185
1102	56-57	-0.14757057265276075
1102	58-59	-0.2650617357833127
1102	60-61	-0.1456969067913576
1102	62-63	-0.18278785838431588
1102	64-65	-0.0962410634787716
1102	66-67	-0.19020873418783424
1102	68-69	-0.21807830381942495
1102	70-71	-0.04416598943382155
1102	72-73	-0.29355284291353456
1102	74-75	-0.2949976882809864
1102	76-77	-0.24364378213927296
1102	78-79	-0.16733798900227725
1102	80-81	-0.14919396273055696
1102	82-83	-0.31419763178967486
1102	84-85	-0.011958737827207244
1102	86-87	-0.07081077487055865
1102	88-89	-0.2709610459662386
1102	90-91	-0.23668526075959306
1102	92-93	-0.13043355579122817
1102	94-95	0.4292672890325804
1103	1	-0.30063780636761805
1103	2	-0.4320878335345526
1103	3	-0.4281842291812197
1103	4	-0.6109932620842997
1103	5	-0.5267771198901627
1103	6	-0.3598222189485867
1103	7	-0.44765756398780354
1103	8	-0.3835560577674215
1103	9	-0.17818917139539536
