##FastQC	0.11.5
>>Basic Statistics	pass
#Measure	Value
Filename	s1-9_S28_concat.fastq.trim
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	2636768
Sequences flagged as poor quality	0
Sequence length	20-95
%GC	47
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	36.6389853032197	37.0	37.0	37.0	37.0	37.0
2	36.29879155086834	37.0	37.0	37.0	37.0	37.0
3	36.507644965351524	37.0	37.0	37.0	37.0	37.0
4	36.50175973009381	37.0	37.0	37.0	37.0	37.0
5	36.45149516377626	37.0	37.0	37.0	37.0	37.0
6	36.45038471340671	37.0	37.0	37.0	37.0	37.0
7	36.42836381509484	37.0	37.0	37.0	37.0	37.0
8	36.41948552166895	37.0	37.0	37.0	37.0	37.0
9	36.42106472772728	37.0	37.0	37.0	37.0	37.0
10-11	36.40649120438355	37.0	37.0	37.0	37.0	37.0
12-13	36.393353529775844	37.0	37.0	37.0	37.0	37.0
14-15	36.359790091505964	37.0	37.0	37.0	37.0	37.0
16-17	36.35443960181556	37.0	37.0	37.0	37.0	37.0
18-19	36.33813137902159	37.0	37.0	37.0	37.0	37.0
20-21	36.3405281104197	37.0	37.0	37.0	37.0	37.0
22-23	36.33633303872754	37.0	37.0	37.0	37.0	37.0
24-25	36.32880983329994	37.0	37.0	37.0	37.0	37.0
26-27	36.3163535872977	37.0	37.0	37.0	37.0	37.0
28-29	36.306630025184006	37.0	37.0	37.0	37.0	37.0
30-31	36.29882457326097	37.0	37.0	37.0	37.0	37.0
32-33	36.285996742371374	37.0	37.0	37.0	37.0	37.0
34-35	36.27513899735798	37.0	37.0	37.0	37.0	37.0
36-37	36.26800058265077	37.0	37.0	37.0	37.0	37.0
38-39	36.25163759080756	37.0	37.0	37.0	37.0	37.0
40-41	36.25411745204208	37.0	37.0	37.0	37.0	37.0
42-43	36.24988284530025	37.0	37.0	37.0	37.0	37.0
44-45	36.23926517500231	37.0	37.0	37.0	37.0	37.0
46-47	36.22794905695012	37.0	37.0	37.0	37.0	37.0
48-49	36.21949782126411	37.0	37.0	37.0	37.0	37.0
50-51	36.20858739438682	37.0	37.0	37.0	37.0	37.0
52-53	36.19868515654208	37.0	37.0	37.0	37.0	37.0
54-55	36.19146849791218	37.0	37.0	37.0	37.0	37.0
56-57	36.18035634350748	37.0	37.0	37.0	37.0	37.0
58-59	36.17641615018336	37.0	37.0	37.0	37.0	37.0
60-61	36.16464311396477	37.0	37.0	37.0	37.0	37.0
62-63	36.14287555369805	37.0	37.0	37.0	37.0	37.0
64-65	36.13695202206742	37.0	37.0	37.0	37.0	37.0
66-67	36.1332628777665	37.0	37.0	37.0	37.0	37.0
68-69	36.13097139373958	37.0	37.0	37.0	37.0	37.0
70-71	36.119758653335936	37.0	37.0	37.0	37.0	37.0
72-73	36.11313336922322	37.0	37.0	37.0	37.0	37.0
74-75	36.10354084399062	37.0	37.0	37.0	37.0	37.0
76-77	36.08397928338624	37.0	37.0	37.0	37.0	37.0
78-79	36.07084166715235	37.0	37.0	37.0	37.0	37.0
80-81	36.05948867038111	37.0	37.0	37.0	37.0	37.0
82-83	36.05642562258258	37.0	37.0	37.0	37.0	37.0
84-85	36.04654589694506	37.0	37.0	37.0	37.0	37.0
86-87	36.02749381085819	37.0	37.0	37.0	37.0	37.0
88-89	36.02272249784283	37.0	37.0	37.0	37.0	37.0
90-91	36.01277494641083	37.0	37.0	37.0	37.0	37.0
92-93	35.97705175339952	37.0	37.0	37.0	37.0	37.0
94-95	35.910260868022476	37.0	37.0	37.0	37.0	37.0
>>END_MODULE
>>Per tile sequence quality	warn
#Tile	Base	Mean
1101	1	-0.3039801573123242
1101	2	-0.20556106157367537
1101	3	-0.3444633708861673
1101	4	-0.3462612006589936
1101	5	-0.26990153230988767
1101	6	-0.4214678680429884
1101	7	-0.47049589045235507
1101	8	0.020096393992233175
1101	9	-0.3710803211288649
1101	10-11	-0.2663307763912144
1101	12-13	-0.11748485519947849
1101	14-15	-0.20155747293991055
1101	16-17	-0.29457790240154225
1101	18-19	-0.2460424332110449
1101	20-21	-0.28571995163508745
1101	22-23	-0.24008186786965524
1101	24-25	-0.2787912282588749
1101	26-27	-0.30006449789601675
1101	28-29	-0.1703109089262611
1101	30-31	-0.20446130855568612
1101	32-33	-0.20005077020604745
1101	34-35	-0.31236318520772244
1101	36-37	-0.268487205046128
1101	38-39	-0.23052124360278725
1101	40-41	-0.29179496624011136
1101	42-43	-0.28645238517126614
1101	44-45	-0.25154756108044296
1101	46-47	-0.46560082217857257
1101	48-49	-0.3784476387580682
1101	50-51	-0.431118396326049
1101	52-53	-0.3029031948627363
1101	54-55	-0.3869070077564487
1101	56-57	-0.3987990339184435
1101	58-59	-0.42040014834591233
1101	60-61	-0.2778998382948572
1101	62-63	-0.16879670454169116
1101	64-65	-0.28849227861491755
1101	66-67	-0.03513935974981308
1101	68-69	-0.09795374310952099
1101	70-71	-0.11566700306458699
1101	72-73	-0.299455616579678
1101	74-75	-0.366452365327504
1101	76-77	-0.32228970946286495
1101	78-79	-0.07174126788368795
1101	80-81	-0.09122960421558446
1101	82-83	-0.1982396576739447
1101	84-85	-0.3745585458121212
1101	86-87	-0.18732330929103114
1101	88-89	-0.6104550129116362
1101	90-91	-0.3310729671142667
1101	92-93	0.018254119610766395
1101	94-95	0.4126076900194846
1102	1	-0.14246318796397617
1102	2	-0.17753295128736823
1102	3	-0.31665439665596296
1102	4	-0.254316885565693
1102	5	-0.3473067787922943
1102	6	-0.29379220158023855
1102	7	-0.2221919122198699
1102	8	-0.28115937735146446
1102	9	-0.42145574380274553
1102	10-11	-0.09231772562164764
1102	12-13	-0.09066731944530204
1102	14-15	-0.2010682212591064
1102	16-17	-0.2418589413499319
1102	18-19	-0.014144745400791692
1102	20-21	-0.13407160802621831
1102	22-23	-0.20960472139014286
1102	24-25	-0.3001632739473976
1102	26-27	-0.272248123326321
1102	28-29	-0.23557232030977815
1102	30-31	-0.09825297999568505
1102	32-33	-0.09042000130722272
1102	34-35	-0.10879685404422901
1102	36-37	-0.08335650322118227
1102	38-39	-0.2052116537988482
1102	40-41	-0.16028151677785019
1102	42-43	-0.296934469464297
1102	44-45	-0.053755894053551856
1102	46-47	-0.1199883931875263
1102	48-49	-0.47042080891078797
1102	50-51	-0.27677309660160887
1102	52-53	-0.27870361266283084
1102	54-55	-0.32606357134640973
1102	56-57	-0.2945550206494687
1102	58-59	-0.12475092458570458
1102	60-61	-0.13145934197009979
1102	62-63	-0.13602799849375913
1102	64-65	0.08940504527716087
1102	66-67	-0.03412560609029214
1102	68-69	-0.07217948206191949
1102	70-71	-0.15450129987995354
1102	72-73	-0.06407785823929402
1102	74-75	-0.2172728637228829
1102	76-77	-0.12345061806149005
1102	78-79	-0.3438955627725804
1102	80-81	-0.19922369412308427
1102	82-83	-0.03020271533313945
1102	84-85	-0.1597508443656892
1102	86-87	-0.17070133575686697
1102	88-89	-0.16685292321263034
1102	90-91	-0.023527965266424644
1102	92-93	-0.11264518628204456
1102	94-95	0.45182337629399427
1103	1	-0.6634919447118577
1103	2	-0.38304103125921074
1103	3	-0.5149510532953556
1103	4	-0.3119687409145442
1103	5	-0.3856719158253057
1103	6	-0.41178252097041934
1103	7	-0.36895646449357145
1103	8	-0.2141842144178483
1103	9	-0.3773038310574748
1103	10-11	-0.231147127490118
