##FastQC	0.11.5
>>Basic Statistics	pass
#Measure	Value
Filename	s1A_S2_concat.fastq
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	6184219
Sequences flagged as poor quality	0
Sequence length	101
%GC	45
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	36.38868206316756	37.0	37.0	37.0	37.0	37.0
2	36.48254371328053	37.0	37.0	37.0	37.0	37.0
3	36.5240301160098	37.0	37.0	37.0	37.0	37.0
4	36.56511954055961	37.0	37.0	37.0	37.0	37.0
5	36.61893183278276	37.0	37.0	37.0	37.0	37.0
6	36.649643875807115	37.0	37.0	37.0	37.0	37.0
7	36.651408528708316	37.0	37.0	37.0	37.0	37.0
8	36.69265965516422	37.0	37.0	37.0	37.0	37.0
9	36.692421953362256	37.0	37.0	37.0	37.0	37.0
10-11	36.629123418818125	37.0	37.0	37.0	37.0	37.0
12-13	36.59067199916433	37.0	37.0	37.0	37.0	37.0
14-15	36.52867548836805	37.0	37.0	37.0	37.0	37.0
16-17	36.46826236263625	37.0	37.0	37.0	37.0	37.0
18-19	36.46846190278837	37.0	37.0	37.0	37.0	37.0
20-21	36.49886655048924	37.0	37.0	37.0	37.0	37.0
22-23	36.46460482722232	37.0	37.0	37.0	37.0	37.0
24-25	36.450524957153036	37.0	37.0	37.0	37.0	37.0
26-27	36.4148454315735	37.0	37.0	37.0	37.0	37.0
28-29	36.3827364457824	37.0	37.0	37.0	37.0	37.0
30-31	36.281980634903135	37.0	37.0	37.0	37.0	37.0
32-33	36.216785337000516	37.0	37.0	37.0	37.0	37.0
34-35	36.15199364705551	37.0	37.0	37.0	37.0	37.0
36-37	36.12071459629745	37.0	37.0	37.0	37.0	37.0
38-39	36.12946372047949	37.0	37.0	37.0	37.0	37.0
40-41	36.132991328411876	37.0	37.0	37.0	37.0	37.0
42-43	36.01262503802016	37.0	37.0	37.0	37.0	37.0
44-45	35.94752514424214	37.0	37.0	37.0	37.0	37.0
46-47	35.91226111171031	37.0	37.0	37.0	37.0	37.0
48-49	35.83687285330613	37.0	37.0	37.0	37.0	37.0
50-51	35.7216224878194	37.0	37.0	37.0	37.0	37.0
52-53	35.704584766483855	37.0	37.0	37.0	37.0	37.0
54-55	35.74481725178232	37.0	37.0	37.0	37.0	37.0
56-57	35.70770496646384	37.0	37.0	37.0	37.0	37.0
58-59	35.63469696011735	37.0	37.0	37.0	37.0	37.0
60-61	35.60595299099207	37.0	37.0	37.0	37.0	37.0
62-63	35.50464052130107	37.0	37.0	37.0	37.0	37.0
64-65	35.50483456358839	37.0	37.0	37.0	37.0	37.0
66-67	35.471123354460765	37.0	37.0	37.0	37.0	37.0
68-69	35.44563064471035	37.0	37.0	37.0	37.0	37.0
70-71	35.3982830329909	37.0	37.0	37.0	37.0	37.0
72-73	35.35749962929838	37.0	37.0	37.0	37.0	37.0
74-75	35.370594249653834	37.0	37.0	37.0	37.0	37.0
76-77	35.23059872232856	37.0	37.0	37.0	37.0	37.0
78-79	35.161348102323025	37.0	37.0	37.0	37.0	37.0
80-81	35.15407192080358	37.0	37.0	37.0	37.0	37.0
82-83	35.12805990538175	37.0	37.0	37.0	37.0	37.0
84-85	35.05636241213321	37.0	37.0	37.0	37.0	37.0
86-87	35.022617892412924	37.0	37.0	37.0	31.0	37.0
88-89	34.91598154916571	37.0	37.0	37.0	25.0	37.0
90-91	34.859780353832875	37.0	37.0	37.0	25.0	37.0
92-93	34.807351259714444	37.0	37.0	37.0	25.0	37.0
94-95	34.79201706795959	37.0	37.0	37.0	25.0	37.0
96-97	34.71005247388555	37.0	37.0	37.0	25.0	37.0
98-99	34.67618037136136	37.0	37.0	37.0	25.0	37.0
100-101	34.647109440981964	37.0	37.0	37.0	25.0	37.0
>>END_MODULE
>>Per tile sequence quality	pass
#Tile	Base	Mean
1101	1	-0.23813884598649793
1101	2	0.10203608141389964
1101	3	-0.2528960970869605
1101	4	-0.1533100207738869
1101	5	-0.12351320192520632
1101	6	-0.61513142012641
1101	7	-0.21573250517208464
1101	8	-0.04815855638823052
1101	9	-0.03496214376977491
1101	10-11	-0.1256500608078639
1101	12-13	-0.4128179150234743
1101	14-15	-0.6559436661417166
1101	16-17	-0.35166831057575365
1101	18-19	-0.019293416582385703
1101	20-21	-0.5277563674124792
1101	22-23	-0.05354671833469382
1101	24-25	-0.3720700673244295
1101	26-27	-0.24230091464140457
1101	28-29	-0.5167578126516474
1101	30-31	-0.2953683144543717
1101	32-33	-0.29069862247015266
1101	34-35	-0.4935177347740236
1101	36-37	-0.15569936727294476
1101	38-39	-0.3871177303011777
1101	40-41	-0.3618874853651022
1101	42-43	-0.08030366060192762
1101	44-45	-0.49362219548159914
1101	46-47	-0.3728358874997255
1101	48-49	-0.42798667717561756
1101	50-51	-0.04042665687518365
1101	52-53	-0.5026344416744877
1101	54-55	-0.29079525302799425
1101	56-57	-0.3762135482076161
1101	58-59	-0.5316241436296352
1101	60-61	-0.7245802671507704
1101	62-63	-0.2606026429844448
1101	64-65	-0.443301077669048
1101	66-67	-0.96772772762165
1101	68-69	-0.41428346672228145
1101	70-71	-0.313547222785175
1101	72-73	-0.25519622193034763
1101	74-75	-0.1907046730004538
1101	76-77	-0.07035057519538412
1101	78-79	0.060081151762652496
1101	80-81	-0.33104431558128056
1101	82-83	-0.25073364944561405
1101	84-85	-0.4230468186786851
1101	86-87	-0.5719213440611739
1101	88-89	-0.4062985602610496
1101	90-91	-0.4389708460146977
1101	92-93	-0.08888864458041468
1101	94-95	-0.4064537455315502
1101	96-97	-0.17554632216620547
1101	98-99	-0.6280074580200434
1101	100-101	-0.17424767573963607
1102	1	-0.1289656058363846
1102	2	-0.05304057763683545
1102	3	-0.5938226222557361
1102	4	-0.41953454960244585
1102	5	-0.2326347502002477
1102	6	-0.07411391725751315
1102	7	-0.031266947468445494
1102	8	-0.16787900672784417
1102	9	-0.053212477182363216
1102	10-11	-0.0520599567004254
1102	12-13	-0.10981203248808669
1102	14-15	-0.3372834161598135
1102	16-17	-0.5408745301421618
1102	18-19	-0.5770094627742495
1102	20-21	-0.1322302991998825
1102	22-23	-0.08017423702131055
1102	24-25	-0.3530288482232464
1102	26-27	-0.4697317250666231
1102	28-29	-0.09400253232661271
1102	30-31	-0.1582721572283603
1102	32-33	-0.2001215343768621
1102	34-35	-0.34832559607438185
1102	36-37	-0.29875973304464765
1102	38-39	-0.6827890526827289
1102	40-41	-0.37388000038158964
1102	42-43	-0.1912726764920123
1102	44-45	-0.22192142940800608
1102	46-47	-0.3155979911522735
1102	48-49	-0.2784643101012634
1102	50-51	-0.11357376161326016
1102	52-53	-0.38039814777516767
1102	54-55	-0.0820184895596725
1102	56-57	-0.18128555498959287
1102	58-59	-0.20198505630138186
1102	60-61	-0.32219003484748754
1102	62-63	-0.2506809044832963
1102	64-65	-0.2785172013987207
1102	66-67	-0.18245164131690217
1102	68-69	-0.38340739282357106
1102	70-71	9.084100784519933E-4
1102	72-73	-0.1316329975979471
1102	74-75	-0.2338947853785882
1102	76-77	-0.02309231224914754
1102	78-79	-0.06901051860859297
1102	80-81	-0.3142299824581585
1102	82-83	-0.09856310761138332
1102	84-85	-0.07267618793442665
1102	86-87	-0.218951128919592
1102	88-89	-0.3255723928000478
1102	90-91	-0.1646048468624457
1102	92-93	-0.08138091664509517
1102	94-95	0.008651654201727865
1102	96-97	-0.1624305427044206
1102	98-99	-0.4692420667642381
1102	100-101	0.04465345838010393
1103	1	-0.34604194672508726
1103	2	-0.5345324037665407
1103	3	-0.22650241209665012
1103	4	-0.13556715616612536
1103	5	-0.443769311117876
1103	6	-0.1577643460228373
1103	7	-0.4470681070570208
1103	8	-0.1420505703940691
1103	9	-0.2193239326307861
