##FastQC	0.11.5
>>Basic Statistics	pass
#Measure	Value
Filename	s1B_S3_concat.fastq.trim
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	2571331
Sequences flagged as poor quality	0
Sequence length	20-95
%GC	47
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	36.78697336126699	37.0	37.0	37.0	37.0	37.0
2	36.47950147219475	37.0	37.0	37.0	37.0	37.0
3	36.71429115893675	37.0	37.0	37.0	37.0	37.0
4	36.70663131273259	37.0	37.0	37.0	37.0	37.0
5	36.66718559376447	37.0	37.0	37.0	37.0	37.0
6	36.66392424779229	37.0	37.0	37.0	37.0	37.0
7	36.649819490372884	37.0	37.0	37.0	37.0	37.0
8	36.6448975258339	37.0	37.0	37.0	37.0	37.0
9	36.648519774389214	37.0	37.0	37.0	37.0	37.0
10-11	36.639706051068494	37.0	37.0	37.0	37.0	37.0
12-13	36.628693466535424	37.0	37.0	37.0	37.0	37.0
14-15	36.612532575541614	37.0	37.0	37.0	37.0	37.0
16-17	36.61033643665479	37.0	37.0	37.0	37.0	37.0
18-19	36.60539269351165	37.0	37.0	37.0	37.0	37.0
20-21	36.6104142106349	37.0	37.0	37.0	37.0	37.0
22-23	36.60405733685479	37.0	37.0	37.0	37.0	37.0
24-25	36.59904030711023	37.0	37.0	37.0	37.0	37.0
26-27	36.591036719732585	37.0	37.0	37.0	37.0	37.0
28-29	36.5831014467889	37.0	37.0	37.0	37.0	37.0
30-31	36.584787694261614	37.0	37.0	37.0	37.0	37.0
32-33	36.57355484427414	37.0	37.0	37.0	37.0	37.0
34-35	36.56665202881471	37.0	37.0	37.0	37.0	37.0
36-37	36.56406608482111	37.0	37.0	37.0	37.0	37.0
38-39	36.55755201957055	37.0	37.0	37.0	37.0	37.0
40-41	36.554185209418726	37.0	37.0	37.0	37.0	37.0
42-43	36.5549626502323	37.0	37.0	37.0	37.0	37.0
44-45	36.545990388444466	37.0	37.0	37.0	37.0	37.0
46-47	36.53764363709077	37.0	37.0	37.0	37.0	37.0
48-49	36.53604271004626	37.0	37.0	37.0	37.0	37.0
50-51	36.525715047437714	37.0	37.0	37.0	37.0	37.0
52-53	36.5184730029131	37.0	37.0	37.0	37.0	37.0
54-55	36.5129943501311	37.0	37.0	37.0	37.0	37.0
56-57	36.50549261350814	37.0	37.0	37.0	37.0	37.0
58-59	36.50640224737903	37.0	37.0	37.0	37.0	37.0
60-61	36.49939282015519	37.0	37.0	37.0	37.0	37.0
62-63	36.480101332820624	37.0	37.0	37.0	37.0	37.0
64-65	36.477641701828375	37.0	37.0	37.0	37.0	37.0
66-67	36.47812276472217	37.0	37.0	37.0	37.0	37.0
68-69	36.47608081026272	37.0	37.0	37.0	37.0	37.0
70-71	36.46669677938698	37.0	37.0	37.0	37.0	37.0
72-73	36.46719074319658	37.0	37.0	37.0	37.0	37.0
74-75	36.449248856792394	37.0	37.0	37.0	37.0	37.0
76-77	36.43277767182117	37.0	37.0	37.0	37.0	37.0
78-79	36.424891897812884	37.0	37.0	37.0	37.0	37.0
80-81	36.4127526609052	37.0	37.0	37.0	37.0	37.0
82-83	36.40516211437178	37.0	37.0	37.0	37.0	37.0
84-85	36.39409944096364	37.0	37.0	37.0	37.0	37.0
86-87	36.367686360689525	37.0	37.0	37.0	37.0	37.0
88-89	36.356883391895664	37.0	37.0	37.0	37.0	37.0
90-91	36.336021225606544	37.0	37.0	37.0	37.0	37.0
92-93	36.30394627882984	37.0	37.0	37.0	37.0	37.0
94-95	36.33449561998283	37.0	37.0	37.0	37.0	37.0
>>END_MODULE
>>Per tile sequence quality	fail
#Tile	Base	Mean
1101	1	-0.1785468567012316
1101	2	-0.19771805813908827
1101	3	-0.4170008438124668
1101	4	-0.25010371587733715
1101	5	-0.43703111302965425
1101	6	-0.2919079924456085
1101	7	-0.20986314589435295
1101	8	-0.06153596550672802
1101	9	-0.1243021472615169
1101	10-11	-0.07530685530684877
1101	12-13	-0.4843486465638449
1101	14-15	-0.3114625366649548
1101	16-17	-0.42106390586396003
1101	18-19	-0.3502033076781501
1101	20-21	-0.501451278151599
1101	22-23	-0.27312631291263045
1101	24-25	-0.3716105129352272
1101	26-27	-0.24864740529810092
1101	28-29	-0.19712387597785153
1101	30-31	-0.3260948740299412
1101	32-33	-0.308359518661419
1101	34-35	-0.30698289758309727
1101	36-37	-0.293285436939172
1101	38-39	-0.49364286775143285
1101	40-41	-0.3231997788038967
1101	42-43	-0.429226205160937
1101	44-45	-0.4184856986856076
1101	46-47	-0.44872663618479436
1101	48-49	-0.4401214335968149
1101	50-51	-0.679780312535236
1101	52-53	-0.6703356332149113
1101	54-55	-0.43102314979772416
1101	56-57	-0.6134703834661508
1101	58-59	-0.46542613975754676
1101	60-61	-0.13220572976366185
1101	62-63	-0.12449180111316593
1101	64-65	-0.08974909501869632
1101	66-67	-0.05586852033094658
1101	68-69	-0.18720796886044155
1101	70-71	-0.21060075709239356
1101	72-73	-0.15737506198367157
1101	74-75	-0.3211393404164298
1101	76-77	-0.4601702111221613
1101	78-79	-0.20373789726092895
1101	80-81	-0.1097577071309459
1101	82-83	-0.2014455168182323
1101	84-85	-0.4318991243315793
1101	86-87	-0.31115228064376055
1101	88-89	-0.4006806614501315
1101	90-91	-0.5282907224546136
1101	92-93	-0.2389292130384888
1101	94-95	0.19330731599844597
1102	1	-0.1892678661695939
1102	2	-0.09998734153777633
1102	3	-0.23667041557821022
1102	4	-0.25359350823469384
1102	5	-0.34326590258599055
1102	6	-0.30331226652288024
1102	7	-0.4226266022581697
1102	8	-0.21435764630092535
1102	9	-0.31188215993497437
1102	10-11	-0.3663987011315015
1102	12-13	-0.20850076477596957
1102	14-15	-0.1436108712074784
1102	16-17	-0.26504814669637256
1102	18-19	-0.2400599506815766
1102	20-21	-0.11416356293833729
1102	22-23	-0.1914152873270325
1102	24-25	-0.20252895068746568
1102	26-27	-0.32497856021592497
1102	28-29	-0.27204315798099543
1102	30-31	-0.14885460362339842
1102	32-33	-0.3788845258799185
1102	34-35	-0.28490792211862725
1102	36-37	-0.3435535006183983
1102	38-39	-0.25810108130207254
1102	40-41	-0.1899532454214139
1102	42-43	-0.2135572995764079
1102	44-45	-0.28928397086475144
1102	46-47	-0.2886146390582027
1102	48-49	-0.2856023716196887
1102	50-51	-0.42855044147798793
1102	52-53	-0.3150069941794129
1102	54-55	-0.14446327439124929
1102	56-57	-0.24991991146923453
1102	58-59	-0.15759222743168522
1102	60-61	-0.28851661965470754
1102	62-63	-0.13737529443676522
1102	64-65	-0.07626289768496264
1102	66-67	-0.03662632107915442
1102	68-69	-0.17899780522822084
1102	70-71	-0.035597686018583374
1102	72-73	-0.15639813560040494
1102	74-75	-0.3844643233567453
1102	76-77	-0.3319643178233065
1102	78-79	-0.17409718715396139
1102	80-81	-0.116063748067738
1102	82-83	-0.24417263999202277
1102	84-85	-0.193031549597535
1102	86-87	-0.28428763345977615
1102	88-89	0.034107441181895126
1102	90-91	-0.26535261948058064
1102	92-93	0.16987736497334538
1102	94-95	0.575960377222934
1103	1	-0.4758632702647887
1103	2	-0.3180841908621943
1103	3	-0.3014402030802046
1103	4	-0.5702618186441342
1103	5	-0.15369431253038357
1103	6	-0.20763505714292307
1103	7	-0.1888105143154064
1103	8	-0.28450247268375506
1103	9	-0.16386944495238254
1103	10-11	-0.08468900633660326
1103	12-13	-0.13971581943673783
1103	14-15	-0.3105576063549975
