##FastQC	0.11.5
>>Basic Statistics	pass
#Measure	Value
Filename	3-7_S249_concat.fastq
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	4467762
Sequences flagged as poor quality	0
Sequence length	101
%GC	36
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	35.95791629007991	37.0	37.0	37.0	37.0	37.0
2	36.191483118393506	37.0	37.0	37.0	37.0	37.0
3	36.32460010179593	37.0	37.0	37.0	37.0	37.0
4	36.274069433421026	37.0	37.0	37.0	37.0	37.0
5	36.46455607975537	37.0	37.0	37.0	37.0	37.0
6	36.52411833933858	37.0	37.0	37.0	37.0	37.0
7	36.54732593186477	37.0	37.0	37.0	37.0	37.0
8	36.536332508311766	37.0	37.0	37.0	37.0	37.0
9	36.47930373193559	37.0	37.0	37.0	37.0	37.0
10-11	36.44687317721937	37.0	37.0	37.0	37.0	37.0
12-13	36.43369140970356	37.0	37.0	37.0	37.0	37.0
14-15	36.40014195026503	37.0	37.0	37.0	37.0	37.0
16-17	36.37782428876024	37.0	37.0	37.0	37.0	37.0
18-19	36.401751480942806	37.0	37.0	37.0	37.0	37.0
20-21	36.415052099910426	37.0	37.0	37.0	37.0	37.0
22-23	36.39752498006832	37.0	37.0	37.0	37.0	37.0
24-25	36.35839532186361	37.0	37.0	37.0	37.0	37.0
26-27	36.326353104753565	37.0	37.0	37.0	37.0	37.0
28-29	36.30576113946983	37.0	37.0	37.0	37.0	37.0
30-31	36.27949429714475	37.0	37.0	37.0	37.0	37.0
32-33	36.26074038858829	37.0	37.0	37.0	37.0	37.0
34-35	36.251722450748275	37.0	37.0	37.0	37.0	37.0
36-37	36.237971046801505	37.0	37.0	37.0	37.0	37.0
38-39	36.21090111783036	37.0	37.0	37.0	37.0	37.0
40-41	36.19889622589565	37.0	37.0	37.0	37.0	37.0
42-43	36.17080475638586	37.0	37.0	37.0	37.0	37.0
44-45	36.14148269312466	37.0	37.0	37.0	37.0	37.0
46-47	36.077100794536506	37.0	37.0	37.0	37.0	37.0
48-49	36.04412298596031	37.0	37.0	37.0	37.0	37.0
50-51	36.025425929134094	37.0	37.0	37.0	37.0	37.0
52-53	35.98726554816483	37.0	37.0	37.0	37.0	37.0
54-55	35.966151509413436	37.0	37.0	37.0	37.0	37.0
56-57	35.9450234815552	37.0	37.0	37.0	37.0	37.0
58-59	35.909788614523336	37.0	37.0	37.0	37.0	37.0
60-61	35.818980957356274	37.0	37.0	37.0	37.0	37.0
62-63	35.80989721475763	37.0	37.0	37.0	37.0	37.0
64-65	35.772193773974536	37.0	37.0	37.0	37.0	37.0
66-67	35.73627780530834	37.0	37.0	37.0	37.0	37.0
68-69	35.69998603327572	37.0	37.0	37.0	37.0	37.0
70-71	35.67989812349002	37.0	37.0	37.0	37.0	37.0
72-73	35.65118979032455	37.0	37.0	37.0	37.0	37.0
74-75	35.6036407042273	37.0	37.0	37.0	37.0	37.0
76-77	35.55440464375676	37.0	37.0	37.0	37.0	37.0
78-79	35.5021903583942	37.0	37.0	37.0	37.0	37.0
80-81	35.48587391181536	37.0	37.0	37.0	37.0	37.0
82-83	35.42447493845912	37.0	37.0	37.0	37.0	37.0
84-85	35.33942228793745	37.0	37.0	37.0	37.0	37.0
86-87	35.2919360968646	37.0	37.0	37.0	37.0	37.0
88-89	35.209131327944505	37.0	37.0	37.0	37.0	37.0
90-91	35.13010607995681	37.0	37.0	37.0	31.0	37.0
92-93	35.04078865436431	37.0	37.0	37.0	25.0	37.0
94-95	35.012837075923024	37.0	37.0	37.0	25.0	37.0
96-97	34.994275433651126	37.0	37.0	37.0	25.0	37.0
98-99	34.96247427683032	37.0	37.0	37.0	25.0	37.0
100-101	34.7827868852459	37.0	37.0	37.0	25.0	37.0
>>END_MODULE
>>Per tile sequence quality	pass
#Tile	Base	Mean
1101	1	0.03860382949489605
1101	2	-0.016718566191407547
1101	3	-0.08122794597095151
1101	4	0.08434647071586454
1101	5	-1.0917380476699137
1101	6	-0.015099924395258313
1101	7	-0.41369869520706715
1101	8	-0.27891614778823737
1101	9	0.024742534137523364
1101	10-11	-0.1528098982015038
1101	12-13	-0.7516779790947936
1101	14-15	-0.041492855901857695
1101	16-17	-0.33858329957279665
1101	18-19	-0.0872953794468927
1101	20-21	-0.5080889335792094
1101	22-23	-0.28949990002730175
1101	24-25	-0.20895069486728346
1101	26-27	-0.8067416289615821
1101	28-29	-0.5914010396166773
1101	30-31	-0.631472512969836
1101	32-33	-0.1543498625492674
1101	34-35	-0.32120077021602356
1101	36-37	0.03721750507340005
1101	38-39	-0.13168096679422092
1101	40-41	-0.23565036274577977
1101	42-43	-0.0830665833658415
1101	44-45	-0.2754054106351873
1101	46-47	-0.31822753817754545
1101	48-49	-0.10228994764663213
1101	50-51	-0.4773028737572389
1101	52-53	-0.25424538928454155
1101	54-55	-0.162492417818342
1101	56-57	-0.021017390645013734
1101	58-59	-0.2833972378570735
1101	60-61	-0.17075478944586564
1101	62-63	-0.2156728595634405
1101	64-65	-0.27455211648928923
1101	66-67	-0.1610612775868958
1101	68-69	-0.2634496561240809
1101	70-71	-0.1252919855319945
1101	72-73	-0.14050596644391788
1101	74-75	0.011926314540446015
1101	76-77	-0.17779700143321264
1101	78-79	-0.011201885367874809
1101	80-81	0.18429449778214746
1101	82-83	0.13546443545238418
1101	84-85	-0.14538398418282839
1101	86-87	-0.19089569636198433
1101	88-89	-0.25889868832297935
1101	90-91	-0.23738889007747588
1101	92-93	-0.3642824714844721
1101	94-95	-0.06254890200764152
1101	96-97	-0.2730509583684153
1101	98-99	-0.24042714950059008
1101	100-101	-0.266607356512381
1102	1	-0.012034644259152572
1102	2	0.0221565452967738
1102	3	-0.11230758659832674
1102	4	0.10794498275658526
1102	5	-0.6413464794391501
1102	6	-0.136512180480878
1102	7	-0.32664655137099885
1102	8	-1.3701254410075805
1102	9	-0.7485818801416642
1102	10-11	-0.23378022603112925
1102	12-13	-0.7647596210709082
1102	14-15	-0.08081283240776571
1102	16-17	-0.5938961190815988
1102	18-19	-0.16699528590559254
1102	20-21	-0.03282788809202941
1102	22-23	-0.2868133068884404
1102	24-25	-0.3551193084982103
1102	26-27	-0.14179351175215515
1102	28-29	0.030319576450672514
1102	30-31	-0.13222465027976682
1102	32-33	-0.2579223788102212
1102	34-35	-0.08749055246057935
1102	36-37	-0.2557913704731618
1102	38-39	0.027112459210258066
1102	40-41	-0.1708463643990683
1102	42-43	-0.05385831257465412
1102	44-45	-0.6983382566836127
1102	46-47	-0.5115888251317884
1102	48-49	-0.20059967811716461
1102	50-51	-0.027830403179244456
1102	52-53	0.08321898888335966
1102	54-55	-0.26750829808548104
1102	56-57	-0.016492058355865424
1102	58-59	-0.17712616387243685
1102	60-61	-0.16576392603791845
1102	62-63	-0.06573377017711834
1102	64-65	0.20244107457425287
1102	66-67	0.11121134091688134
1102	68-69	-0.3202498910650249
1102	70-71	-0.23243919343296682
1102	72-73	-0.46905727275903786
1102	74-75	0.24276068117883653
1102	76-77	-0.37381932082237057
1102	78-79	0.1126054630625859
1102	80-81	0.01647216098996296
1102	82-83	-0.1948500155907098
1102	84-85	-0.2361402547129643
1102	86-87	-0.07533031534434542
1102	88-89	-0.20115107580149072
1102	90-91	-0.30003980699975585
1102	92-93	-0.9515238732987399
1102	94-95	-0.2870958793184357
1102	96-97	-0.39339727871473684
1102	98-99	-0.4842980189996027
1102	100-101	-0.09093081362478017
1103	1	0.19666280862963958
1103	2	0.05527934504826959
1103	3	0.06813694988264984
1103	4	0.023013665023441376
1103	5	0.05147121918720643
1103	6	-0.12425291355190637
1103	7	-1.0543403458073897
1103	8	-0.13512854724075396
1103	9	-0.347543017713285
1103	10-11	-0.15661621691951666
