##FastQC	0.11.5
>>Basic Statistics	pass
#Measure	Value
Filename	1-ten_S242_concat.fastq.trim2
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	1718006
Sequences flagged as poor quality	0
Sequence length	20-95
%GC	44
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	36.321105979839416	37.0	37.0	37.0	37.0	37.0
2	36.12578535814194	37.0	37.0	37.0	37.0	37.0
3	36.332593716203554	37.0	37.0	37.0	37.0	37.0
4	36.35294172430131	37.0	37.0	37.0	37.0	37.0
5	36.264912928127146	37.0	37.0	37.0	37.0	37.0
6	36.2426557299567	37.0	37.0	37.0	37.0	37.0
7	36.2028374755385	37.0	37.0	37.0	37.0	37.0
8	36.20400743652816	37.0	37.0	37.0	37.0	37.0
9	36.18687827632732	37.0	37.0	37.0	37.0	37.0
10-11	36.158501774731874	37.0	37.0	37.0	37.0	37.0
12-13	36.12017012746172	37.0	37.0	37.0	37.0	37.0
14-15	36.09023891651135	37.0	37.0	37.0	37.0	37.0
16-17	36.05120063608625	37.0	37.0	37.0	37.0	37.0
18-19	36.01385152321936	37.0	37.0	37.0	37.0	37.0
20-21	36.025540989351335	37.0	37.0	37.0	37.0	37.0
22-23	36.00389962163675	37.0	37.0	37.0	37.0	37.0
24-25	36.00817366550949	37.0	37.0	37.0	37.0	37.0
26-27	36.00561606951437	37.0	37.0	37.0	37.0	37.0
28-29	35.99296790283239	37.0	37.0	37.0	37.0	37.0
30-31	35.98946727261604	37.0	37.0	37.0	37.0	37.0
32-33	35.97368660375746	37.0	37.0	37.0	37.0	37.0
34-35	35.971757247569286	37.0	37.0	37.0	37.0	37.0
36-37	35.94809677751718	37.0	37.0	37.0	37.0	37.0
38-39	35.94072186111015	37.0	37.0	37.0	37.0	37.0
40-41	35.9111606260854	37.0	37.0	37.0	37.0	37.0
42-43	35.89791245697768	37.0	37.0	37.0	37.0	37.0
44-45	35.8821818915907	37.0	37.0	37.0	37.0	37.0
46-47	35.86457883668825	37.0	37.0	37.0	37.0	37.0
48-49	35.835011744598646	37.0	37.0	37.0	37.0	37.0
50-51	35.81635783858197	37.0	37.0	37.0	37.0	37.0
52-53	35.79421274331948	37.0	37.0	37.0	37.0	37.0
54-55	35.78519442882436	37.0	37.0	37.0	37.0	37.0
56-57	35.77488505825226	37.0	37.0	37.0	37.0	37.0
58-59	35.762582179380665	37.0	37.0	37.0	37.0	37.0
60-61	35.74956502269677	37.0	37.0	37.0	37.0	37.0
62-63	35.743463710605795	37.0	37.0	37.0	37.0	37.0
64-65	35.740504302039675	37.0	37.0	37.0	37.0	37.0
66-67	35.73782362263374	37.0	37.0	37.0	37.0	37.0
68-69	35.74185326167186	37.0	37.0	37.0	37.0	37.0
70-71	35.73397597682364	37.0	37.0	37.0	37.0	37.0
72-73	35.734040928988435	37.0	37.0	37.0	37.0	37.0
74-75	35.72725352278273	37.0	37.0	37.0	37.0	37.0
76-77	35.70309323264614	37.0	37.0	37.0	37.0	37.0
78-79	35.68391561354953	37.0	37.0	37.0	37.0	37.0
80-81	35.66332316597885	37.0	37.0	37.0	37.0	37.0
82-83	35.65497501306932	37.0	37.0	37.0	37.0	37.0
84-85	35.67293826974186	37.0	37.0	37.0	37.0	37.0
86-87	35.68041859046879	37.0	37.0	37.0	37.0	37.0
88-89	35.692079884654106	37.0	37.0	37.0	37.0	37.0
90-91	35.69190520198161	37.0	37.0	37.0	37.0	37.0
92-93	35.73580480679636	37.0	37.0	37.0	37.0	37.0
94-95	35.49813855328938	37.0	37.0	37.0	37.0	37.0
>>END_MODULE
>>Per tile sequence quality	fail
#Tile	Base	Mean
1101	1	-0.36820879631158476
1101	2	-0.1735579653501702
1101	3	-0.2370432627850647
1101	4	-0.19900714728778013
1101	5	-0.5048754204318371
1101	6	-0.45645325670008674
1101	7	-0.13223555293329525
1101	8	-0.2406372790881477
1101	9	-0.2941897892817025
1101	10-11	-0.3823368099269828
1101	12-13	-0.4212466166162656
1101	14-15	-0.2646983762434303
1101	16-17	-0.4367520499267954
1101	18-19	-0.6251968717661711
1101	20-21	-0.39761890228016483
1101	22-23	-0.27760535348268434
1101	24-25	-0.5106921130074014
1101	26-27	-0.17554097059704787
1101	28-29	-0.2560799082000358
1101	30-31	-0.15649659295399942
1101	32-33	-0.31772055348469763
1101	34-35	-0.3324407481790246
1101	36-37	-0.17721524346372775
1101	38-39	-0.387149649661815
1101	40-41	-0.7203114160414614
1101	42-43	-0.25785068005740186
1101	44-45	-0.32160088947031085
1101	46-47	-0.4648539820379085
1101	48-49	-0.2550417989822549
1101	50-51	-0.20884073742787024
1101	52-53	-0.21297055200690806
1101	54-55	-0.21059137436091646
1101	56-57	-0.18125583720954097
1101	58-59	-0.4286533299084212
1101	60-61	-0.08906654519509516
1101	62-63	-0.274882260735815
1101	64-65	-0.19096717218795334
1101	66-67	-0.23555627386016198
1101	68-69	-0.3977971111524994
1101	70-71	-0.1720146738038011
1101	72-73	-0.35177055977973737
1101	74-75	-0.4158654458086133
1101	76-77	-0.3718243836222328
1101	78-79	-0.11594751619902155
1101	80-81	-0.47171695285887694
1101	82-83	-0.26584505601156394
1101	84-85	-0.10669050119540202
1101	86-87	-0.3606814574622703
1101	88-89	-0.3134486008221842
1101	90-91	-0.48876916132545745
1101	92-93	-0.45201834405753516
1101	94-95	0.5712168838576588
1102	1	-0.3992631764479668
1102	2	0.19613370568788469
1102	3	-0.8850120218921376
1102	4	-0.09513117829553153
1102	5	-0.09411596365034569
1102	6	-0.5212081672322313
1102	7	-0.23007317023235174
1102	8	-0.49901578348868725
1102	9	-0.1843687249930781
1102	10-11	-0.3708313019710374
1102	12-13	-0.12603183547737018
1102	14-15	-0.2849233573007197
1102	16-17	-0.10086582273090272
1102	18-19	-0.13911538898945963
1102	20-21	-0.01581761383332747
1102	22-23	0.04314853467833757
1102	24-25	-0.17405231621790307
1102	26-27	-0.17944688148167387
1102	28-29	-0.02728331107143589
1102	30-31	-0.061072143904951304
1102	32-33	-0.10113424292726592
1102	34-35	-0.4733683489895171
1102	36-37	-0.4299812879447842
1102	38-39	-0.32525065579091716
1102	40-41	-0.43418378714494565
1102	42-43	-0.23928139623079403
1102	44-45	-0.10675303436081407
1102	46-47	-0.26025430581612596
1102	48-49	-0.3814415103819684
1102	50-51	-0.07854353298701255
1102	52-53	-0.41989543876985636
1102	54-55	-0.652610789972293
1102	56-57	-0.2781031015518707
1102	58-59	-0.6005901099863848
1102	60-61	-0.26878570589175865
1102	62-63	-0.48636755576889357
1102	64-65	-0.7381348510408046
1102	66-67	-0.4629629885622819
1102	68-69	-0.559080328886921
1102	70-71	-0.25137543184906974
1102	72-73	-0.5131758432314655
1102	74-75	-0.6939334214396737
1102	76-77	-0.5641229737604689
1102	78-79	-0.5815355527930066
1102	80-81	-0.6100083985648794
1102	82-83	-1.3286942890965392
1102	84-85	-0.4591811338669203
1102	86-87	-0.25678178003086316
1102	88-89	-1.2628134492269325
1102	90-91	-1.022355053244219
1102	92-93	-1.3038951534815126
1102	94-95	-0.8529144239823978
1103	1	-0.12267830004552849
1103	2	0.4572970125686098
1103	3	-0.013340642403555591
1103	4	-0.07236976870569833
1103	5	0.03039983190439699
1103	6	-0.04813206275961335
1103	7	-0.030425871743496202
1103	8	0.04013104371797738
1103	9	0.1708746694549177
1103	10-11	-0.07698837576471362
