##FastQC	0.11.5
>>Basic Statistics	pass
#Measure	Value
Filename	2-8_S245_concat.fastq.trim2
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	961548
Sequences flagged as poor quality	0
Sequence length	20-95
%GC	44
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	36.39977827419952	37.0	37.0	37.0	37.0	37.0
2	36.19976537832745	37.0	37.0	37.0	37.0	37.0
3	36.40490750331757	37.0	37.0	37.0	37.0	37.0
4	36.41046312820577	37.0	37.0	37.0	37.0	37.0
5	36.328106345185056	37.0	37.0	37.0	37.0	37.0
6	36.301757166568905	37.0	37.0	37.0	37.0	37.0
7	36.25314388881262	37.0	37.0	37.0	37.0	37.0
8	36.26397850133327	37.0	37.0	37.0	37.0	37.0
9	36.240811691148025	37.0	37.0	37.0	37.0	37.0
10-11	36.213487002208936	37.0	37.0	37.0	37.0	37.0
12-13	36.16123168058173	37.0	37.0	37.0	37.0	37.0
14-15	36.13196325092455	37.0	37.0	37.0	37.0	37.0
16-17	36.09157109161477	37.0	37.0	37.0	37.0	37.0
18-19	36.048130722543235	37.0	37.0	37.0	37.0	37.0
20-21	36.05338742680043	37.0	37.0	37.0	37.0	37.0
22-23	36.03912031557243	37.0	37.0	37.0	37.0	37.0
24-25	36.04368713092916	37.0	37.0	37.0	37.0	37.0
26-27	36.04043226799827	37.0	37.0	37.0	37.0	37.0
28-29	36.02565745699408	37.0	37.0	37.0	37.0	37.0
30-31	36.01408748558477	37.0	37.0	37.0	37.0	37.0
32-33	35.99698540935992	37.0	37.0	37.0	37.0	37.0
34-35	35.98627651972642	37.0	37.0	37.0	37.0	37.0
36-37	35.97290985486283	37.0	37.0	37.0	37.0	37.0
38-39	35.965291611978145	37.0	37.0	37.0	37.0	37.0
40-41	35.93666560049378	37.0	37.0	37.0	37.0	37.0
42-43	35.91555775226422	37.0	37.0	37.0	37.0	37.0
44-45	35.904990526833515	37.0	37.0	37.0	37.0	37.0
46-47	35.88096817275123	37.0	37.0	37.0	37.0	37.0
48-49	35.849163300019484	37.0	37.0	37.0	37.0	37.0
50-51	35.832510302275	37.0	37.0	37.0	37.0	37.0
52-53	35.80147136652444	37.0	37.0	37.0	37.0	37.0
54-55	35.789972077275635	37.0	37.0	37.0	37.0	37.0
56-57	35.781024478199356	37.0	37.0	37.0	37.0	37.0
58-59	35.77448117193285	37.0	37.0	37.0	37.0	37.0
60-61	35.74654677184567	37.0	37.0	37.0	37.0	37.0
62-63	35.75071273501249	37.0	37.0	37.0	37.0	37.0
64-65	35.747273815345466	37.0	37.0	37.0	37.0	37.0
66-67	35.740112304813806	37.0	37.0	37.0	37.0	37.0
68-69	35.74465077519332	37.0	37.0	37.0	37.0	37.0
70-71	35.74471535126024	37.0	37.0	37.0	37.0	37.0
72-73	35.73655706930001	37.0	37.0	37.0	37.0	37.0
74-75	35.72313647866723	37.0	37.0	37.0	37.0	37.0
76-77	35.699525846864105	37.0	37.0	37.0	37.0	37.0
78-79	35.67980497401196	37.0	37.0	37.0	37.0	37.0
80-81	35.64838932734695	37.0	37.0	37.0	37.0	37.0
82-83	35.64452483763229	37.0	37.0	37.0	37.0	37.0
84-85	35.656429830358775	37.0	37.0	37.0	37.0	37.0
86-87	35.668631131287995	37.0	37.0	37.0	37.0	37.0
88-89	35.694239027574426	37.0	37.0	37.0	37.0	37.0
90-91	35.6925014515147	37.0	37.0	37.0	37.0	37.0
92-93	35.765048942371564	37.0	37.0	37.0	37.0	37.0
94-95	35.640978244265106	37.0	37.0	37.0	37.0	37.0
>>END_MODULE
>>Per tile sequence quality	warn
#Tile	Base	Mean
1101	1	-0.19058213560604997
1101	2	-0.055015469411408446
1101	3	-0.11332572232993243
1101	4	0.0033385409399002697
1101	5	-0.33608751946520954
1101	6	-0.006944581494991553
1101	7	-0.11667134118978595
1101	8	-0.7201879703916916
1101	9	-0.1392533109644276
1101	10-11	-0.170038824330085
1101	12-13	-0.5063590940503531
1101	14-15	-0.587186052082977
1101	16-17	-0.3247178036228533
1101	18-19	-0.6752341252469378
1101	20-21	-0.4414850853941772
1101	22-23	-0.5666472296930891
1101	24-25	-0.26445112454722164
1101	26-27	-0.17805903214254215
1101	28-29	0.11660554386389066
1101	30-31	-0.10296892792913326
1101	32-33	-0.21500659595025695
1101	34-35	-0.06299700128082009
1101	36-37	0.019442797855788285
1101	38-39	-0.3288257075466987
1101	40-41	-0.229148100980737
1101	42-43	-0.15669888680071153
1101	44-45	0.07978077632953529
1101	46-47	-0.03928775432221698
1101	48-49	3.111858772086862E-5
1101	50-51	-0.13853884768935387
1101	52-53	-0.40540470045321086
1101	54-55	-0.12259061871039734
1101	56-57	0.25799727887744694
1101	58-59	0.060738969222803973
1101	60-61	-0.08043135323868
1101	62-63	0.14776096233433833
1101	64-65	0.10577783725142353
1101	66-67	-0.15673200858653047
1101	68-69	0.09117847781201505
1101	70-71	0.45427643232208226
1101	72-73	0.4417833241838096
1101	74-75	-0.06387592771825723
1101	76-77	0.1004735406194186
1101	78-79	-0.16391413775753705
1101	80-81	-0.08473920689381487
1101	82-83	-0.23113679549578592
1101	84-85	0.38117267882873307
1101	86-87	-0.12269825686785651
1101	88-89	-0.3443900327897538
1101	90-91	-0.47566524156584933
1101	92-93	0.19900317586190397
1101	94-95	0.9948333653187476
1102	1	-0.5609681343602446
1102	2	-0.3627093227680547
1102	3	-0.4824056347216725
1102	4	-0.12751121894114448
1102	5	-0.35875314126278823
1102	6	-0.45909158653849147
1102	7	-0.7311749279038793
1102	8	-0.04711143373085491
1102	9	-0.032214510152648757
1102	10-11	-0.5049495081165318
1102	12-13	-0.27865800698462806
1102	14-15	-0.27488070918506935
1102	16-17	-0.27711597912067276
1102	18-19	-0.31152926057757924
1102	20-21	0.12074989064577579
1102	22-23	-0.2427673105458581
1102	24-25	-0.1540097013405699
1102	26-27	0.09758266167062857
1102	28-29	-0.319450400286442
1102	30-31	-0.0766168950615409
1102	32-33	-0.6055249204591675
1102	34-35	-0.12325558693693495
1102	36-37	-0.30797059829222917
1102	38-39	-0.4387189885705567
1102	40-41	-0.34608379983579596
1102	42-43	-0.10902502404222503
1102	44-45	-0.15107449915772264
1102	46-47	-0.2195125524750523
1102	48-49	-0.23294102743714262
1102	50-51	-0.734630884073745
1102	52-53	-0.46177252717168926
1102	54-55	0.08593956947919423
1102	56-57	0.2334910985672991
1102	58-59	0.2900992684360375
1102	60-61	-0.1305183244407928
1102	62-63	0.21008043086845163
1102	64-65	-0.19424759145137926
1102	66-67	-0.08772965572595126
1102	68-69	0.09264825231245766
1102	70-71	0.33788287266948913
1102	72-73	-0.09646517971147972
1102	74-75	0.029757763017606464
1102	76-77	-0.09196148507002988
1102	78-79	-0.3105604501736252
1102	80-81	0.2318508474985066
1102	82-83	-0.5776773303568277
1102	84-85	-0.7563067409583368
1102	86-87	-0.01646014973689347
1102	88-89	-0.6369146104685228
1102	90-91	-0.24170333542648592
1102	92-93	0.2879962309979902
1102	94-95	-1.7078693373839542
1103	1	-0.10836598201452574
1103	2	-0.09469603875930943
1103	3	-0.25760741713297364
1103	4	-0.01730859576979782
1103	5	-0.060640647568490635
1103	6	-0.17096311840330003
1103	7	-0.15006260236158653
1103	8	0.12679978200817033
1103	9	0.35880196874427384
1103	10-11	-0.003972124561798296
1103	12-13	0.12902653984569668
