##FastQC	0.11.5
>>Basic Statistics	pass
#Measure	Value
Filename	1A_S211_concat.fastq.trim2
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	2863213
Sequences flagged as poor quality	0
Sequence length	20-95
%GC	46
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	36.46184513691437	37.0	37.0	37.0	37.0	37.0
2	36.23768856875126	37.0	37.0	37.0	37.0	37.0
3	36.451662171134316	37.0	37.0	37.0	37.0	37.0
4	36.45833090307986	37.0	37.0	37.0	37.0	37.0
5	36.391895747888825	37.0	37.0	37.0	37.0	37.0
6	36.37972061456832	37.0	37.0	37.0	37.0	37.0
7	36.348580074203355	37.0	37.0	37.0	37.0	37.0
8	36.350026002256904	37.0	37.0	37.0	37.0	37.0
9	36.34276073767477	37.0	37.0	37.0	37.0	37.0
10-11	36.32509491958859	37.0	37.0	37.0	37.0	37.0
12-13	36.302119332372406	37.0	37.0	37.0	37.0	37.0
14-15	36.27856292912892	37.0	37.0	37.0	37.0	37.0
16-17	36.25746041248066	37.0	37.0	37.0	37.0	37.0
18-19	36.23795225852914	37.0	37.0	37.0	37.0	37.0
20-21	36.2462675640038	37.0	37.0	37.0	37.0	37.0
22-23	36.237358786503236	37.0	37.0	37.0	37.0	37.0
24-25	36.23794841199752	37.0	37.0	37.0	37.0	37.0
26-27	36.23416954031293	37.0	37.0	37.0	37.0	37.0
28-29	36.22359763425257	37.0	37.0	37.0	37.0	37.0
30-31	36.22357868268679	37.0	37.0	37.0	37.0	37.0
32-33	36.20650249565256	37.0	37.0	37.0	37.0	37.0
34-35	36.20080721589987	37.0	37.0	37.0	37.0	37.0
36-37	36.18317819210126	37.0	37.0	37.0	37.0	37.0
38-39	36.173999862720024	37.0	37.0	37.0	37.0	37.0
40-41	36.15703693125654	37.0	37.0	37.0	37.0	37.0
42-43	36.1423826755336	37.0	37.0	37.0	37.0	37.0
44-45	36.12760295501492	37.0	37.0	37.0	37.0	37.0
46-47	36.114034707828814	37.0	37.0	37.0	37.0	37.0
48-49	36.0961118006108	37.0	37.0	37.0	37.0	37.0
50-51	36.08505592844466	37.0	37.0	37.0	37.0	37.0
52-53	36.06776663293466	37.0	37.0	37.0	37.0	37.0
54-55	36.0596902609863	37.0	37.0	37.0	37.0	37.0
56-57	36.042719183555434	37.0	37.0	37.0	37.0	37.0
58-59	36.032166052868824	37.0	37.0	37.0	37.0	37.0
60-61	36.01555145103241	37.0	37.0	37.0	37.0	37.0
62-63	36.012981298662964	37.0	37.0	37.0	37.0	37.0
64-65	36.017769069395	37.0	37.0	37.0	37.0	37.0
66-67	36.0103047601947	37.0	37.0	37.0	37.0	37.0
68-69	36.011058735549156	37.0	37.0	37.0	37.0	37.0
70-71	36.01006299356191	37.0	37.0	37.0	37.0	37.0
72-73	36.01027859850957	37.0	37.0	37.0	37.0	37.0
74-75	35.99263955032957	37.0	37.0	37.0	37.0	37.0
76-77	35.96873533869048	37.0	37.0	37.0	37.0	37.0
78-79	35.94019402888192	37.0	37.0	37.0	37.0	37.0
80-81	35.914759739266216	37.0	37.0	37.0	37.0	37.0
82-83	35.896510406009	37.0	37.0	37.0	37.0	37.0
84-85	35.906847315942926	37.0	37.0	37.0	37.0	37.0
86-87	35.89134625576065	37.0	37.0	37.0	37.0	37.0
88-89	35.89779641131842	37.0	37.0	37.0	37.0	37.0
90-91	35.87682304345248	37.0	37.0	37.0	37.0	37.0
92-93	35.85825323721432	37.0	37.0	37.0	37.0	37.0
94-95	35.76340630232002	37.0	37.0	37.0	37.0	37.0
>>END_MODULE
>>Per tile sequence quality	fail
#Tile	Base	Mean
1101	1	-0.22712104844536185
1101	2	-0.34601070546307966
1101	3	-0.3399890376051502
1101	4	-0.14500474852879108
1101	5	-0.258171784151898
1101	6	-0.137832031384292
1101	7	-0.33662738992691743
1101	8	-0.4465717655433181
1101	9	-0.27145291188700327
1101	10-11	-0.33577157212071995
1101	12-13	-0.376091007752521
1101	14-15	-0.46395831346283245
1101	16-17	-0.44548068960786225
1101	18-19	-0.4609175583857379
1101	20-21	-0.43967371242194275
1101	22-23	-0.1935912071865573
1101	24-25	-0.3012876270751832
1101	26-27	-0.23409155755188493
1101	28-29	-0.32668734781025677
1101	30-31	-0.20182519550159128
1101	32-33	-0.2819301866884558
1101	34-35	-0.12477312555263609
1101	36-37	-0.3407830487449104
1101	38-39	-0.11544113679389767
1101	40-41	-0.27506313791290893
1101	42-43	-0.16082685399250352
1101	44-45	-0.31367646981635033
1101	46-47	-0.26446253486462723
1101	48-49	-0.037373256334483074
1101	50-51	-0.046083869068219485
1101	52-53	-0.18641409424149202
1101	54-55	-0.1902645849493183
1101	56-57	-0.34672579579374485
1101	58-59	-0.07269425792834028
1101	60-61	-0.2602306075922698
1101	62-63	-0.2534004527256144
1101	64-65	-0.04765905716483587
1101	66-67	-0.1389095397444038
1101	68-69	-0.12944200417346252
1101	70-71	0.0829597389327077
1101	72-73	-0.04368389041869847
1101	74-75	-0.007454156112778776
1101	76-77	-0.2693296804034375
1101	78-79	-0.2114432074260364
1101	80-81	-0.06998165473228113
1101	82-83	-0.24820019324824472
1101	84-85	0.17569625099096697
1101	86-87	-0.14794660476722044
1101	88-89	-0.21394506781232536
1101	90-91	-0.3007046239307911
1101	92-93	-0.2953680916661767
1101	94-95	-0.29044909503778626
1102	1	-0.8681600473414051
1102	2	-0.5693741965245778
1102	3	-0.5072664417623685
1102	4	-0.25340712425003176
1102	5	-0.3636237118403116
1102	6	-0.7237401952424847
1102	7	-0.4341398943708086
1102	8	-0.5225586047330708
1102	9	-0.6911511901686183
1102	10-11	-0.4002550122879782
1102	12-13	-0.30542305034690287
1102	14-15	-0.34689072003772736
1102	16-17	-0.4273200713924865
1102	18-19	-0.2710154569301153
1102	20-21	-0.03072089941958467
1102	22-23	-0.23193915184421598
1102	24-25	-0.11378922855427476
1102	26-27	-0.1542140675690291
1102	28-29	-0.15181019752724012
1102	30-31	-0.4364873037905781
1102	32-33	-0.3020536627100938
1102	34-35	-0.42418343067013353
1102	36-37	-0.44860357737306344
1102	38-39	-0.2877708226107316
1102	40-41	-0.3060115291467156
1102	42-43	-0.04968840856653145
1102	44-45	-0.22845836541791442
1102	46-47	-0.1789015076690319
1102	48-49	-0.15738900411601975
1102	50-51	-0.22165115023206994
1102	52-53	-0.07896978743020355
1102	54-55	-0.04256881028814519
1102	56-57	-0.2772007047827856
1102	58-59	-0.2436796525231344
1102	60-61	-0.24578855527120425
1102	62-63	-0.1596015461164484
1102	64-65	-0.27061054010789576
1102	66-67	-0.14577956210234788
1102	68-69	-0.32286390933371223
1102	70-71	-0.03127091411159455
1102	72-73	-0.2379503396340752
1102	74-75	-0.20402200458298836
1102	76-77	-0.05350750974703544
1102	78-79	-0.34050302283045397
1102	80-81	-0.4487429774930618
1102	82-83	-0.4858071719326773
1102	84-85	-0.3191119856152369
1102	86-87	-0.29909578004484416
1102	88-89	-0.329964162642014
1102	90-91	-0.547519667947725
1102	92-93	0.499535657016267
1102	94-95	-0.30755682024494746
1103	1	-0.22094054691805098
1103	2	0.027074220012586636
1103	3	-0.044362306639101234
1103	4	-0.01414124021322749
1103	5	-5.2880808797795E-4
1103	6	-0.06803908412444315
1103	7	-0.1186726568545069
1103	8	0.14426200826457602
1103	9	-0.09478598786441239
