##FastQC	0.11.5
>>Basic Statistics	pass
#Measure	Value
Filename	3C_S220_concat.fastq.trim2
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	2556001
Sequences flagged as poor quality	0
Sequence length	20-95
%GC	46
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	36.585221602025975	37.0	37.0	37.0	37.0	37.0
2	36.27503392995543	37.0	37.0	37.0	37.0	37.0
3	36.508718502066316	37.0	37.0	37.0	37.0	37.0
4	36.51082882987917	37.0	37.0	37.0	37.0	37.0
5	36.46419582777941	37.0	37.0	37.0	37.0	37.0
6	36.464814763374505	37.0	37.0	37.0	37.0	37.0
7	36.45611914862318	37.0	37.0	37.0	37.0	37.0
8	36.45263558191096	37.0	37.0	37.0	37.0	37.0
9	36.44935232810942	37.0	37.0	37.0	37.0	37.0
10-11	36.44289184550398	37.0	37.0	37.0	37.0	37.0
12-13	36.434115244868835	37.0	37.0	37.0	37.0	37.0
14-15	36.413311262397784	37.0	37.0	37.0	37.0	37.0
16-17	36.40139773028258	37.0	37.0	37.0	37.0	37.0
18-19	36.38900415140682	37.0	37.0	37.0	37.0	37.0
20-21	36.39479200623151	37.0	37.0	37.0	37.0	37.0
22-23	36.39024651427653	37.0	37.0	37.0	37.0	37.0
24-25	36.38921749406215	37.0	37.0	37.0	37.0	37.0
26-27	36.38677426778972	37.0	37.0	37.0	37.0	37.0
28-29	36.383340990701456	37.0	37.0	37.0	37.0	37.0
30-31	36.38166949616988	37.0	37.0	37.0	37.0	37.0
32-33	36.36730720145852	37.0	37.0	37.0	37.0	37.0
34-35	36.36167394498064	37.0	37.0	37.0	37.0	37.0
36-37	36.34828920515153	37.0	37.0	37.0	37.0	37.0
38-39	36.33629369233544	37.0	37.0	37.0	37.0	37.0
40-41	36.32217017598978	37.0	37.0	37.0	37.0	37.0
42-43	36.31122071633848	37.0	37.0	37.0	37.0	37.0
44-45	36.29072895700579	37.0	37.0	37.0	37.0	37.0
46-47	36.28019864611403	37.0	37.0	37.0	37.0	37.0
48-49	36.26373731395669	37.0	37.0	37.0	37.0	37.0
50-51	36.25401505801284	37.0	37.0	37.0	37.0	37.0
52-53	36.23656400719378	37.0	37.0	37.0	37.0	37.0
54-55	36.227297432584024	37.0	37.0	37.0	37.0	37.0
56-57	36.21256318544354	37.0	37.0	37.0	37.0	37.0
58-59	36.19890294168876	37.0	37.0	37.0	37.0	37.0
60-61	36.17733018088366	37.0	37.0	37.0	37.0	37.0
62-63	36.17274350489713	37.0	37.0	37.0	37.0	37.0
64-65	36.18245824614109	37.0	37.0	37.0	37.0	37.0
66-67	36.17228848749292	37.0	37.0	37.0	37.0	37.0
68-69	36.17227682436727	37.0	37.0	37.0	37.0	37.0
70-71	36.1659868576168	37.0	37.0	37.0	37.0	37.0
72-73	36.17156442630971	37.0	37.0	37.0	37.0	37.0
74-75	36.14718481879149	37.0	37.0	37.0	37.0	37.0
76-77	36.112375729746915	37.0	37.0	37.0	37.0	37.0
78-79	36.08117082868855	37.0	37.0	37.0	37.0	37.0
80-81	36.053519057107735	37.0	37.0	37.0	37.0	37.0
82-83	36.034385356128055	37.0	37.0	37.0	37.0	37.0
84-85	36.02106947085699	37.0	37.0	37.0	37.0	37.0
86-87	35.988407842120026	37.0	37.0	37.0	37.0	37.0
88-89	35.96108529453815	37.0	37.0	37.0	37.0	37.0
90-91	35.930258632653235	37.0	37.0	37.0	37.0	37.0
92-93	35.88626468924878	37.0	37.0	37.0	37.0	37.0
94-95	35.64028184086027	37.0	37.0	37.0	37.0	37.0
>>END_MODULE
>>Per tile sequence quality	fail
#Tile	Base	Mean
1101	1	-0.35508859882861543
1101	2	-0.28028733247146675
1101	3	-0.4513081610304468
1101	4	-0.28633470775358205
1101	5	-0.2986794056830604
1101	6	-0.28469272895471676
1101	7	-0.2669504191194676
1101	8	-0.308853950972491
1101	9	-0.5676257241932205
1101	10-11	-0.3627477334419993
1101	12-13	-0.26763102004817796
1101	14-15	-0.4582285021034451
1101	16-17	-0.44473378029638155
1101	18-19	-0.4332236570732775
1101	20-21	-0.3760920603183209
1101	22-23	-0.26568127468386393
1101	24-25	-0.3412635988248738
1101	26-27	-0.2122111266477873
1101	28-29	-0.18800910099050583
1101	30-31	-0.20896685180916563
1101	32-33	-0.21082532259568865
1101	34-35	-0.2113790426728528
1101	36-37	-0.3261600502517936
1101	38-39	-0.2232172033640225
1101	40-41	-0.23893647660509032
1101	42-43	-0.1872872516249373
1101	44-45	-0.43781082772124336
1101	46-47	-0.32880034855401163
1101	48-49	-0.3427808726164159
1101	50-51	-0.21233784797100697
1101	52-53	-0.1785071480494551
1101	54-55	-0.005776442926489267
1101	56-57	0.012496715872039488
1101	58-59	-0.09771816573974945
1101	60-61	-0.11350217530732465
1101	62-63	-0.34908808646736844
1101	64-65	-0.14108299466110452
1101	66-67	-0.06101685529243639
1101	68-69	-0.13595431440018046
1101	70-71	-0.03569090919530993
1101	72-73	-0.09272240797294984
1101	74-75	-0.44408932651636235
1101	76-77	-0.15474509789707014
1101	78-79	-0.37600754027625527
1101	80-81	-0.2879420979698537
1101	82-83	-0.2025929360018992
1101	84-85	-0.08912756657645815
1101	86-87	-0.37130493321535596
1101	88-89	-0.13819215840810273
1101	90-91	-0.3851662121149886
1101	92-93	0.09756268023981818
1101	94-95	0.7598720026926671
1102	1	-0.4939157525308886
1102	2	-0.2077087576374197
1102	3	-0.21392964487538535
1102	4	-0.4098099708921765
1102	5	-0.32947854016796896
1102	6	-0.43141220671171254
1102	7	-0.10245120761838677
1102	8	-0.43849784285645654
1102	9	-0.3277973602367936
1102	10-11	-0.41235348398294747
1102	12-13	-0.15751622927543707
1102	14-15	-0.21683414262128764
1102	16-17	-0.1795414232347241
1102	18-19	-0.11004545631778484
1102	20-21	0.052501428724980315
1102	22-23	-0.1289832803033093
1102	24-25	-0.0787951811920351
1102	26-27	-0.2575119016098171
1102	28-29	-0.09182980060692358
1102	30-31	-0.19277718015686673
1102	32-33	-0.11788900113415224
1102	34-35	-0.30421218084908475
1102	36-37	-0.37179678701618
1102	38-39	-0.2901247404662399
1102	40-41	-0.007646675913264289
1102	42-43	-0.2021033366804872
1102	44-45	-0.14884736022203526
1102	46-47	-0.17127305539693793
1102	48-49	-0.02100789647825252
1102	50-51	-0.10138590292634575
1102	52-53	-0.047480698812385924
1102	54-55	-0.2336054396819165
1102	56-57	-0.2572577495931725
1102	58-59	-0.40926102279500753
1102	60-61	-0.4786037161595331
1102	62-63	-0.33295744222180446
1102	64-65	-0.4845925418264585
1102	66-67	-0.2646417579867588
1102	68-69	-0.216770252896751
1102	70-71	-0.18380346649099266
1102	72-73	-0.05225427547254213
1102	74-75	-0.20697965756932035
1102	76-77	-0.19314592225301652
1102	78-79	-0.5371287611680486
1102	80-81	-0.48143885156637367
1102	82-83	-0.3958966028196116
1102	84-85	-0.4503371282055255
1102	86-87	-0.27628388145200233
1102	88-89	-0.2976573792129358
1102	90-91	-0.5096632783213622
1102	92-93	-0.41417800175027253
1102	94-95	-0.38696344034530483
1103	1	-0.0762217659835045
1103	2	-0.08059421674698086
1103	3	-0.09746695241585002
1103	4	-0.20966943601543875
1103	5	-0.17624834850918347
1103	6	-0.13757264986833206
1103	7	-0.08414442941767675
1103	8	-0.006894379640094428
1103	9	-0.22326275166118137
1103	10-11	-0.2927126176326098
1103	12-13	-0.07640451398022918
1103	14-15	-0.23491621399612228
1103	16-17	-0.1723830831353581
1103	18-19	-0.26199072220430963
1103	20-21	-0.32596457303154125
1103	22-23	-0.2764483208994406
1103	24-25	-0.4046310822816608
1103	26-27	-0.44620572575474426
1103	28-29	-0.44969209882648187
1103	30-31	-0.33218554555905655
1103	32-33	-0.37468497039423454
1103	34-35	-0.412522399051646
1103	36-37	-0.39242623026449763
1103	38-39	-0.5110333347606186
1103	40-41	-0.25312179501152343
1103	42-43	-0.45924857264598984
1103	44-45	-0.48401292602524393
1103	46-47	-0.451675183837402
1103	48-49	-0.6289576251601403
1103	50-51	-0.4304456160065513
1103	52-53	-0.4494620238571869
1103	54-55	-0.10192074117939143
1103	56-57	-0.3417658787865818
1103	58-59	-0.1326575924691511
1103	60-61	-0.235072929889661
1103	62-63	-0.05112796702932343
1103	64-65	0.049599554023210146
1103	66-67	-0.28087153959946676
1103	68-69	-0.13754006480698422
1103	70-71	-0.10642810223457388
1103	72-73	-0.22798407840468116
1103	74-75	-0.049767974167849616
1103	76-77	-0.09354922723311887
1103	78-79	-0.2957845497358491
1103	80-81	-0.16777370080948373
1103	82-83	-0.14078913306446594
1103	84-85	-0.09342637031993917
1103	86-87	-0.12283251106973125
1103	88-89	-0.520155771408298
1103	90-91	-0.11125843292757764
1103	92-93	-0.5095540407962105
1103	94-95	-0.7258422830216205
1104	1	-0.05846371936863193
1104	2	-0.12498933328416229
1104	3	-0.12632377816501617
1104	4	-0.2940201574360799
1104	5	-0.1584903018943109
1104	6	-0.1153750915997449
1104	7	-0.07748516193709776
1104	8	0.061918050992538554
1104	9	-0.11449471614508866
1104	10-11	-0.09515434904215425
1104	12-13	-0.010921717087889249
1104	14-15	-0.108390131865157
1104	16-17	-0.19347076349052372
1104	18-19	-0.1598819541687888
1104	20-21	-0.22269231435242176
1104	22-23	-0.13183610749394603
1104	24-25	-0.1409517680665644
1104	26-27	-0.2495296269322651
1104	28-29	-0.07889058897570322
1104	30-31	-0.16325381848888298
1104	32-33	-0.14807324591534865
1104	34-35	-0.08294530720019822
1104	36-37	-0.066250606480871
1104	38-39	0.0521847341873638
1104	40-41	-0.10241698581154424
1104	42-43	0.055249308921510476
1104	44-45	0.05660420168271685
1104	46-47	0.17314102580493795
1104	48-49	0.0660643713219784
1104	50-51	0.10778713224853931
1104	52-53	0.1080205135942407
1104	54-55	-0.05756547243769461
1104	56-57	0.017088807063096567
1104	58-59	-0.008045893975165086
1104	60-61	-0.05995297099010344
1104	62-63	0.07174849291198626
1104	64-65	-0.13835677778401134
1104	66-67	0.045568447918292065
1104	68-69	0.06062731458847992
1104	70-71	0.1424001033126956
1104	72-73	0.04227747699133744
1104	74-75	0.04318950058893023
1104	76-77	0.10448616569188829
1104	78-79	-0.18793976217364872
1104	80-81	0.06144759909116715
1104	82-83	-0.160362183037428
1104	84-85	0.011091125856175665
1104	86-87	-0.2694662374824972
1104	88-89	-0.311749187326555
1104	90-91	-0.2924326606484797
1104	92-93	-0.19026555412149548
