##FastQC	0.11.5
>>Basic Statistics	pass
#Measure	Value
Filename	s3A_S8_concat.fastq.trim
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	1540845
Sequences flagged as poor quality	0
Sequence length	20-95
%GC	47
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	36.6226784653875	37.0	37.0	37.0	37.0	37.0
2	36.27105711476495	37.0	37.0	37.0	37.0	37.0
3	36.48549270043385	37.0	37.0	37.0	37.0	37.0
4	36.4809964662247	37.0	37.0	37.0	37.0	37.0
5	36.42825787149259	37.0	37.0	37.0	37.0	37.0
6	36.41889288020534	37.0	37.0	37.0	37.0	37.0
7	36.40031086838715	37.0	37.0	37.0	37.0	37.0
8	36.3883901365809	37.0	37.0	37.0	37.0	37.0
9	36.39058244015459	37.0	37.0	37.0	37.0	37.0
10-11	36.36726471514007	37.0	37.0	37.0	37.0	37.0
12-13	36.35448146958325	37.0	37.0	37.0	37.0	37.0
14-15	36.31897952097712	37.0	37.0	37.0	37.0	37.0
16-17	36.306912116403666	37.0	37.0	37.0	37.0	37.0
18-19	36.28082967462659	37.0	37.0	37.0	37.0	37.0
20-21	36.2871023723727	37.0	37.0	37.0	37.0	37.0
22-23	36.27861977896226	37.0	37.0	37.0	37.0	37.0
24-25	36.27617053316087	37.0	37.0	37.0	37.0	37.0
26-27	36.268271396374004	37.0	37.0	37.0	37.0	37.0
28-29	36.255300253154886	37.0	37.0	37.0	37.0	37.0
30-31	36.25575515857341	37.0	37.0	37.0	37.0	37.0
32-33	36.2366125430257	37.0	37.0	37.0	37.0	37.0
34-35	36.23228785510017	37.0	37.0	37.0	37.0	37.0
36-37	36.2222241563034	37.0	37.0	37.0	37.0	37.0
38-39	36.210282336973954	37.0	37.0	37.0	37.0	37.0
40-41	36.20576897850998	37.0	37.0	37.0	37.0	37.0
42-43	36.20097347453169	37.0	37.0	37.0	37.0	37.0
44-45	36.181978686865605	37.0	37.0	37.0	37.0	37.0
46-47	36.17847312563312	37.0	37.0	37.0	37.0	37.0
48-49	36.16743687018048	37.0	37.0	37.0	37.0	37.0
50-51	36.15261372918678	37.0	37.0	37.0	37.0	37.0
52-53	36.13563371455234	37.0	37.0	37.0	37.0	37.0
54-55	36.134293750680726	37.0	37.0	37.0	37.0	37.0
56-57	36.119614087664715	37.0	37.0	37.0	37.0	37.0
58-59	36.12313910873057	37.0	37.0	37.0	37.0	37.0
60-61	36.10076572926302	37.0	37.0	37.0	37.0	37.0
62-63	36.082205836388226	37.0	37.0	37.0	37.0	37.0
64-65	36.08044861253006	37.0	37.0	37.0	37.0	37.0
66-67	36.07239275252304	37.0	37.0	37.0	37.0	37.0
68-69	36.07063787812798	37.0	37.0	37.0	37.0	37.0
70-71	36.059871514188686	37.0	37.0	37.0	37.0	37.0
72-73	36.06144796550584	37.0	37.0	37.0	37.0	37.0
74-75	36.04516534795277	37.0	37.0	37.0	37.0	37.0
76-77	36.026639621924886	37.0	37.0	37.0	37.0	37.0
78-79	36.02166586319272	37.0	37.0	37.0	37.0	37.0
80-81	36.00525320777727	37.0	37.0	37.0	37.0	37.0
82-83	36.001921956212556	37.0	37.0	37.0	37.0	37.0
84-85	35.990464848009225	37.0	37.0	37.0	37.0	37.0
86-87	35.96759661519992	37.0	37.0	37.0	37.0	37.0
88-89	35.959093672541606	37.0	37.0	37.0	37.0	37.0
90-91	35.947497464008094	37.0	37.0	37.0	37.0	37.0
92-93	35.93925265617202	37.0	37.0	37.0	37.0	37.0
94-95	35.71690331410999	37.0	37.0	37.0	37.0	37.0
>>END_MODULE
>>Per tile sequence quality	fail
#Tile	Base	Mean
1101	1	-0.08251802729832747
1101	2	-0.03966546821894923
1101	3	-0.19379790924548246
1101	4	-0.1609995508398967
1101	5	-0.10214839242851781
1101	6	-0.36643063655314734
1101	7	-0.11272804425603056
1101	8	-0.17120767290550987
1101	9	-0.31562126753566133
1101	10-11	-0.25309441447505066
1101	12-13	-0.2620184717503591
1101	14-15	-0.3250340718547733
1101	16-17	-0.2948853486689771
1101	18-19	-0.1888135743658026
1101	20-21	-0.30419533510868035
1101	22-23	-0.19465879553375487
1101	24-25	-0.24573239826909798
1101	26-27	-0.2712343162735422
1101	28-29	-0.2718934279511558
1101	30-31	-0.3600013116164291
1101	32-33	-0.3624158648850937
1101	34-35	-0.17456652702429665
1101	36-37	-0.17372414169155093
1101	38-39	-0.04491579117615885
1101	40-41	-0.20857637722092903
1101	42-43	-0.05594692549490787
1101	44-45	-0.2551373199820475
1101	46-47	-0.13113052019400584
1101	48-49	-0.24890216348291716
1101	50-51	-0.18173092490441434
1101	52-53	-0.23808561570939446
1101	54-55	-0.18814804537626628
1101	56-57	-0.3243442285807845
1101	58-59	-0.15823003552580417
1101	60-61	-0.033875303609193
1101	62-63	0.06288707239314562
1101	64-65	0.18511369352444262
1101	66-67	0.15952634849237057
1101	68-69	0.17201136344250756
1101	70-71	-0.07081484032922702
1101	72-73	0.0058355292123764
1101	74-75	0.12851084747946118
1101	76-77	-0.1591170278180698
1101	78-79	-0.16112790142661737
1101	80-81	0.02812346973162505
1101	82-83	-0.002212403332968904
1101	84-85	-0.0951158143417743
1101	86-87	0.04866639971550768
1101	88-89	0.01856389940184755
1101	90-91	-0.1267837005699448
1101	92-93	0.22360048534973487
1101	94-95	-0.014516730931632083
1102	1	-0.17358558672032132
1102	2	-0.15096664281126237
1102	3	-0.3694915051922436
1102	4	-0.5293099950997089
1102	5	-0.6374627302744997
1102	6	-0.5025302080957559
1102	7	-0.5134839538727007
1102	8	-0.10225372800219645
1102	9	-0.41902123169511896
1102	10-11	-0.33455670859557785
1102	12-13	-0.2291331451941545
1102	14-15	-0.15619253592462456
1102	16-17	-0.16564435360519525
1102	18-19	-0.12286860588918813
1102	20-21	-0.0839692334849289
1102	22-23	-0.1865979125828261
1102	24-25	-0.3351265198093145
1102	26-27	-0.3960841371491952
1102	28-29	-0.3103179554189168
1102	30-31	-0.5108258302148201
1102	32-33	-0.2873305986236119
1102	34-35	0.038734139354048125
1102	36-37	-0.12444806319214052
1102	38-39	-0.1721650280992364
1102	40-41	-0.048109428735422455
1102	42-43	-0.23412673920940819
1102	44-45	-0.2241284588369865
1102	46-47	-0.18266660478793995
1102	48-49	-0.10588596460132038
1102	50-51	-0.3306648404619281
1102	52-53	-0.1746307654326955
1102	54-55	0.11191639732003722
1102	56-57	-0.07952353599863216
1102	58-59	-0.1421765708199061
1102	60-61	0.13484100063119087
1102	62-63	-0.13856281589094266
1102	64-65	-0.07094689915785324
1102	66-67	0.21197993307907126
1102	68-69	-0.008162806983932569
1102	70-71	0.0666558818789369
1102	72-73	0.07727047447006896
1102	74-75	-0.09176641410596176
1102	76-77	-0.038734534785206165
1102	78-79	-0.14402951113752493
1102	80-81	0.013240766508765489
1102	82-83	0.02125053402371435
1102	84-85	0.07924629434091202
1102	86-87	0.09273655575204032
1102	88-89	0.01026537748375489
1102	90-91	-0.01510383631654122
1102	92-93	0.3720270530292282
1102	94-95	0.140028723613824
1103	1	-0.36762222984594217
1103	2	-0.35144195842419634
1103	3	-0.4180377473335213
1103	4	-0.4913184563918307
1103	5	-0.4592766829789099
1103	6	-0.3783649600720267
1103	7	-0.0765172091104418
1103	8	-0.305624760718068
1103	9	-0.06612467183400383
1103	10-11	-0.20953858929473057
1103	12-13	-0.06222994439858098
1103	14-15	-0.18624529258662648
1103	16-17	-0.37504616384976686
1103	18-19	-0.5845433349424312
1103	20-21	-0.3987656702211879
1103	22-23	-0.41818954306896217
1103	24-25	-0.2452757965098442
1103	26-27	-0.22081796023170597
1103	28-29	-0.41166460733855104
1103	30-31	-0.660397280721476
1103	32-33	-0.7554132740475978
1103	34-35	-0.2675203862686999
1103	36-37	-0.5646753619910498
1103	38-39	-0.3495363389045423
1103	40-41	-0.5237803987133915
1103	42-43	-0.22821217842878383
1103	44-45	-0.1666873146938812
1103	46-47	-0.15576380512338517
1103	48-49	-0.3020818618000405
1103	50-51	-0.3694866143081583
1103	52-53	-0.2619771224133558
1103	54-55	-0.29222900314817224
1103	56-57	-0.22575411124756783
1103	58-59	-0.285160534845879
1103	60-61	-0.1289894652086261
1103	62-63	0.13617638257863263
1103	64-65	-0.23090165360525816
1103	66-67	0.06302511161991475
1103	68-69	-0.08477933380825675
1103	70-71	-0.3401638534450555
1103	72-73	-0.03798116797085527
1103	74-75	-0.04494039782212411
1103	76-77	0.05551769125106887
1103	78-79	0.22894198038276414
1103	80-81	-0.014057527304771611
1103	82-83	-0.19457722959371893
1103	84-85	-0.047526171142060036
1103	86-87	-0.14087973324246406
1103	88-89	0.08971800089474158
1103	90-91	-0.10387284819480413
1103	92-93	0.3298767023041833
1103	94-95	1.035483269068365
1104	1	0.15087974110604563
1104	2	-0.2714957132592346
1104	3	-0.061904929267953435
1104	4	-0.10010075810490804
1104	5	-0.0017554915072111044
1104	6	-0.09589174514239573
1104	7	-0.17939369084241719
1104	8	-0.13965318956767447
1104	9	-0.0790884524031128
1104	10-11	-0.16315393615941076
1104	12-13	-0.2691913362547922
1104	14-15	-0.14219658254436496
1104	16-17	-0.029567568159649227
1104	18-19	-0.0020368750395576285
1104	20-21	-0.09032980399199886
1104	22-23	0.060295953293696414
1104	24-25	0.013984313390977832
1104	26-27	0.10453082527776303
1104	28-29	0.04348373053955612
1104	30-31	0.024650394959166988
1104	32-33	0.145016993304381
1104	34-35	0.13580497731477692
1104	36-37	0.1580830876197865
1104	38-39	-0.01677329076672862
1104	40-41	0.1635354631621695
1104	42-43	0.17002726768856746
1104	44-45	-0.07722156108589928
1104	46-47	0.07713848242611476
1104	48-49	0.13228730205450034
1104	50-51	0.09246815507452766
1104	52-53	0.053005639257747816
1104	54-55	0.08297503050629018
1104	56-57	0.07489179196852547
1104	58-59	0.2185215878276594
1104	60-61	0.2696536057306176
1104	62-63	-0.0403964156908998
1104	64-65	0.29406438959629355
1104	66-67	-0.06673212300871256
1104	68-69	0.09126099593581927
1104	70-71	0.026337372783380886
1104	72-73	0.15363751630336253
1104	74-75	0.13836326911077634
1104	76-77	0.29821159420570353
1104	78-79	0.3649172131037588
1104	80-81	0.0030265795229098558
1104	82-83	0.1372129479226487
1104	84-85	0.11575835598788586
1104	86-87	0.2966310093291469
1104	88-89	0.13658931622748582
1104	90-91	0.08652601602925358
1104	92-93	-0.27620406333540615
1104	94-95	-0.39019240660731214
1105	1	-0.06875122097832786
1105	2	-0.16914601259311013
1105	3	-0.08169188224583479
1105	4	-0.06442311117834976
1105	5	-0.287657990172157
1105	6	-0.3212212934714671
1105	7	-0.04102906564216369
1105	8	-0.30171508000866254
1105	9	-0.04923938413249829
1105	10-11	-0.019575561275352982
1105	12-13	-0.004089380044675295
1105	14-15	0.022386106682425577
1105	16-17	0.008049425010476341
1105	18-19	-0.05884355875748781
1105	20-21	-0.03579007839964987
1105	22-23	0.03765911003411304
1105	24-25	-0.03512747151881257
1105	26-27	-0.07065049005166912
1105	28-29	-0.11554870307514875
1105	30-31	0.0057183542344674265
1105	32-33	0.0682517960220963
1105	34-35	-0.12732634632122597
1105	36-37	-0.118585591117494
1105	38-39	-0.20108684307958669
1105	40-41	-0.03807294203374312
1105	42-43	-0.26536336109857217
1105	44-45	-0.5718396023553112
1105	46-47	-0.20852237576731625
1105	48-49	-0.3414907517048462
1105	50-51	-0.266656392454486
1105	52-53	0.10317550502083606
1105	54-55	-0.3843104969159086
1105	56-57	0.03576482360167432
1105	58-59	-0.1517396634118171
1105	60-61	-0.07274257545272889
1105	62-63	-0.1658140403718349
1105	64-65	0.11409297315497469
1105	66-67	-0.2923263872418431
1105	68-69	-0.038398987895973846
1105	70-71	-0.21989389505495893
1105	72-73	-0.17093135290335226
1105	74-75	0.00972855383010085
1105	76-77	0.00374954771579894
1105	78-79	-0.02752350545717519
1105	80-81	-0.05304388208060118
1105	82-83	-0.17744906104809388
1105	84-85	-0.05775345185969627
1105	86-87	-0.2146624369555994
1105	88-89	-0.03766332258876304
1105	90-91	0.11447113948318588
1105	92-93	-0.659783050485828
1105	94-95	-12.136738953153856
1106	1	-0.21392085870115807
1106	2	0.09997417142069054
1106	3	0.043782528334958215
1106	4	-0.08223507207542013
1106	5	-0.05337104365116829
1106	6	-0.29281416293667917
1106	7	-0.07862251015049537
1106	8	-0.08176108345892175
1106	9	-0.03325318516758102
1106	10-11	-0.04112530250593949
1106	12-13	0.08244742271553207
1106	14-15	-0.058946555767256825
1106	16-17	-0.19662280040642344
1106	18-19	-0.36236569791793016
1106	20-21	-0.3524883557790659
1106	22-23	-0.6163226638666615
1106	24-25	-0.19323930970061554
1106	26-27	-0.6363816573107499
1106	28-29	-0.4160239640513055
1106	30-31	-0.3745042899938156
1106	32-33	-0.40914258153135563
1106	34-35	-0.16341912699665784
1106	36-37	-0.113021638555864
1106	38-39	-0.09137130032974738
1106	40-41	-0.022901458000816888
1106	42-43	-0.06378727416507246
1106	44-45	-0.09136167626576963
1106	46-47	-0.09672649646537224
1106	48-49	-0.11954087710962824
1106	50-51	-0.17701111001635894
1106	52-53	0.09624087353304844
1106	54-55	-0.06039581553137907
1106	56-57	-0.19701901719039938
1106	58-59	-0.012347256270160756
1106	60-61	-0.13520926731982996
1106	62-63	0.06041991882175779
