##FastQC	0.11.5
>>Basic Statistics	pass
#Measure	Value
Filename	s2C_S6_concat.fastq.trim
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	1511425
Sequences flagged as poor quality	0
Sequence length	20-95
%GC	47
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	36.78368493309294	37.0	37.0	37.0	37.0	37.0
2	36.48719255007691	37.0	37.0	37.0	37.0	37.0
3	36.715864167921005	37.0	37.0	37.0	37.0	37.0
4	36.70889855599848	37.0	37.0	37.0	37.0	37.0
5	36.666692029045436	37.0	37.0	37.0	37.0	37.0
6	36.668523413335095	37.0	37.0	37.0	37.0	37.0
7	36.65075078154722	37.0	37.0	37.0	37.0	37.0
8	36.64952280132987	37.0	37.0	37.0	37.0	37.0
9	36.6483742163852	37.0	37.0	37.0	37.0	37.0
10-11	36.641071174553815	37.0	37.0	37.0	37.0	37.0
12-13	36.63442380534926	37.0	37.0	37.0	37.0	37.0
14-15	36.61464181153547	37.0	37.0	37.0	37.0	37.0
16-17	36.61594124749822	37.0	37.0	37.0	37.0	37.0
18-19	36.60989529748416	37.0	37.0	37.0	37.0	37.0
20-21	36.61872915220529	37.0	37.0	37.0	37.0	37.0
22-23	36.61487925960283	37.0	37.0	37.0	37.0	37.0
24-25	36.6083767321293	37.0	37.0	37.0	37.0	37.0
26-27	36.601955125602665	37.0	37.0	37.0	37.0	37.0
28-29	36.59469969628043	37.0	37.0	37.0	37.0	37.0
30-31	36.59489148284114	37.0	37.0	37.0	37.0	37.0
32-33	36.586035771905046	37.0	37.0	37.0	37.0	37.0
34-35	36.579554898382156	37.0	37.0	37.0	37.0	37.0
36-37	36.58107724251458	37.0	37.0	37.0	37.0	37.0
38-39	36.571416824659636	37.0	37.0	37.0	37.0	37.0
40-41	36.56871458555594	37.0	37.0	37.0	37.0	37.0
42-43	36.56720408985822	37.0	37.0	37.0	37.0	37.0
44-45	36.55784539354235	37.0	37.0	37.0	37.0	37.0
46-47	36.55401319950093	37.0	37.0	37.0	37.0	37.0
48-49	36.553811355816144	37.0	37.0	37.0	37.0	37.0
50-51	36.541269611092346	37.0	37.0	37.0	37.0	37.0
52-53	36.532463149923686	37.0	37.0	37.0	37.0	37.0
54-55	36.53087353883047	37.0	37.0	37.0	37.0	37.0
56-57	36.52102382231767	37.0	37.0	37.0	37.0	37.0
58-59	36.521078118877185	37.0	37.0	37.0	37.0	37.0
60-61	36.51506481652707	37.0	37.0	37.0	37.0	37.0
62-63	36.495374040434626	37.0	37.0	37.0	37.0	37.0
64-65	36.49958646800246	37.0	37.0	37.0	37.0	37.0
66-67	36.49034222474737	37.0	37.0	37.0	37.0	37.0
68-69	36.49055166701764	37.0	37.0	37.0	37.0	37.0
70-71	36.480299911400905	37.0	37.0	37.0	37.0	37.0
72-73	36.484798485782306	37.0	37.0	37.0	37.0	37.0
74-75	36.4750658833387	37.0	37.0	37.0	37.0	37.0
76-77	36.44974229354025	37.0	37.0	37.0	37.0	37.0
78-79	36.44518796004925	37.0	37.0	37.0	37.0	37.0
80-81	36.42944935968121	37.0	37.0	37.0	37.0	37.0
82-83	36.42061970956296	37.0	37.0	37.0	37.0	37.0
84-85	36.40939850108124	37.0	37.0	37.0	37.0	37.0
86-87	36.38462396935398	37.0	37.0	37.0	37.0	37.0
88-89	36.37391102928541	37.0	37.0	37.0	37.0	37.0
90-91	36.356876162512584	37.0	37.0	37.0	37.0	37.0
92-93	36.32615641917692	37.0	37.0	37.0	37.0	37.0
94-95	36.27394712284797	37.0	37.0	37.0	37.0	37.0
>>END_MODULE
>>Per tile sequence quality	pass
#Tile	Base	Mean
1101	1	-0.46510949816069314
1101	2	-0.11983129672342585
1101	3	-0.3080658606031008
1101	4	-0.2727216245751478
1101	5	-0.11134503089138548
1101	6	-0.3074817075388552
1101	7	-0.2759058870066653
1101	8	-0.17551419848032168
1101	9	-0.3262803269950041
1101	10-11	-0.13049233004441874
1101	12-13	-0.49779868328624843
1101	14-15	-0.39584970303434375
1101	16-17	-0.19121844832069712
1101	18-19	-0.41877629235929703
1101	20-21	-0.3019285620784018
1101	22-23	-0.1224230234723862
1101	24-25	-0.19978433752207536
1101	26-27	-0.2817206821139209
1101	28-29	-0.19253359470899767
1101	30-31	-0.04703183034466463
1101	32-33	-0.447976136442783
1101	34-35	-0.3473309239209925
1101	36-37	-0.13581195964648174
1101	38-39	-0.13524185351734985
1101	40-41	-0.21208542048780288
1101	42-43	-0.22491397609253028
1101	44-45	-0.4989770503919715
1101	46-47	-0.2898762190032187
1101	48-49	-0.24711765036720124
1101	50-51	-0.5314492951652383
1101	52-53	-0.3402452564202747
1101	54-55	-0.30286673812426557
1101	56-57	-0.4175893067828156
1101	58-59	-0.4694822135499095
1101	60-61	-0.08760233363940273
1101	62-63	-0.1937675259236613
1101	64-65	-0.1174403791776939
1101	66-67	-0.25702735978111235
1101	68-69	-0.1075055207094735
1101	70-71	-0.3920896353237211
1101	72-73	-0.22168177011667467
1101	74-75	-0.4279986470360271
1101	76-77	-0.3517608701541306
1101	78-79	-0.5011032942227729
1101	80-81	-0.36527803175526685
1101	82-83	-0.10255855879252351
1101	84-85	-0.29626093474348636
1101	86-87	-0.42538168752243877
1101	88-89	-0.36376188037313284
1101	90-91	-0.30586388028618217
1101	92-93	-0.07837115977394404
1101	94-95	0.2861971193536732
1102	1	-0.20134884996068791
1102	2	-0.28917834936567033
1102	3	-0.257477242508763
1102	4	-0.4331927324146747
1102	5	-0.3614610475977855
1102	6	-0.476764750963774
1102	7	-0.46144727163272137
1102	8	-0.40025056051645436
1102	9	-0.4419663191112022
1102	10-11	-0.27434237778462034
1102	12-13	-0.10574222715656845
1102	14-15	-0.24948729351404353
1102	16-17	-0.12616908121183457
1102	18-19	-0.28102845667095266
1102	20-21	-0.1105533457687713
1102	22-23	-0.19422557585694022
1102	24-25	-0.2506491982753971
1102	26-27	-0.3124895280404587
1102	28-29	-0.26123026600645716
1102	30-31	-0.14860978948622972
1102	32-33	-0.2956083187972709
1102	34-35	-0.10766142599681672
1102	36-37	-0.13537920793860536
1102	38-39	-0.3269163100758874
1102	40-41	-0.1324355316577126
1102	42-43	-0.4067454228907721
1102	44-45	-0.3065759093402818
1102	46-47	-0.14577175835464118
1102	48-49	-0.3555181030591541
1102	50-51	-0.3334015358412259
1102	52-53	-0.2659123117771216
1102	54-55	-0.39484343371559305
1102	56-57	-0.12103876904194522
1102	58-59	-0.1340258159880463
1102	60-61	-0.24172102982495147
1102	62-63	-0.16600686278391663
1102	64-65	-0.18134674918852056
1102	66-67	0.06983103495927168
1102	68-69	-0.15909424195147892
1102	70-71	-0.17010835010395908
1102	72-73	-0.31631097811266784
1102	74-75	-0.274638561938076
1102	76-77	-0.09370513440368455
1102	78-79	-0.12392264303755951
1102	80-81	-0.20578669437443153
1102	82-83	0.018560231688759643
1102	84-85	-0.07767765766735835
1102	86-87	-0.04067630325241822
1102	88-89	-0.07379645279405622
1102	90-91	-0.34368100999930107
1102	92-93	0.40947695966332276
1102	94-95	0.0823848026381313
1103	1	-0.48318111626080196
1103	2	-0.38407210066937836
1103	3	-0.3962325665320705
1103	4	-0.3500336722596771
1103	5	-0.31284284224604164
1103	6	-0.23884754275768927
1103	7	-0.326300427537241
1103	8	-0.40426552928991555
1103	9	-0.30375654590702084
